FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
112,180.003,192.168.0.7,9,192.168.0.16,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02207,8.02207,0.00326857,0.000557246,0.0641766,76,0,0,Normal Traffic
113,180.004,192.168.0.7,9,192.168.0.17,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02206,8.02206,0.00387883,0.000927045,0.0641765,76,0,0,Normal Traffic
114,180.004,192.168.0.7,9,192.168.0.18,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02205,8.02205,0.00604346,0.00434265,0.0641764,76,0,0.105263,Normal Traffic
115,180.005,192.168.0.7,9,192.168.0.21,9,UDP,18,18,0,1368,1368,0.0999974,0.0999974,7.5998,7.5998,0.0829835,0.10257,0.0607984,76,0,0.111111,Normal Traffic
116,180.005,192.168.0.7,9,192.168.0.22,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02201,8.02201,0.00439047,0.000485029,0.0641761,76,0,0,Normal Traffic
117,180.005,192.168.0.7,9,192.168.0.24,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02198,8.02198,0.00445317,0.000536648,0.0641759,76,0,0,Normal Traffic
118,180.006,192.168.0.7,9,192.168.0.25,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02197,8.02197,0.00561159,0.00106355,0.0641758,76,0,0,Normal Traffic
119,180,192.168.0.1,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.0012039,0.00172134,0.0641777,76,0,0.105263,Normal Traffic
120,180,192.168.0.1,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.00219314,0.00199494,0.0641777,76,0,0,Normal Traffic
121,180.001,192.168.0.1,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.00316824,0.00329261,0.0641776,76,0,0.105263,Normal Traffic
122,180.001,192.168.0.1,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.00427238,0.00503179,0.0641775,76,0,0.105263,Normal Traffic
123,180.001,192.168.0.1,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.0557591,0.0559631,0.0641774,76,0,0.210526,Normal Traffic
124,180.001,192.168.0.1,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.00354059,0.00235965,0.0641774,76,0,0,Normal Traffic
125,180.001,192.168.0.1,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.0057693,0.0076881,0.0641773,76,0,0.0526316,Normal Traffic
126,180.002,192.168.0.1,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00687748,0.00833448,0.0641772,76,0,0.157895,Normal Traffic
127,180.002,192.168.0.1,9,192.168.0.10,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02214,8.02214,0.00431465,0.00249103,0.0641771,76,0,0,Normal Traffic
128,180.002,192.168.0.1,9,192.168.0.11,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02212,8.02212,0.00444537,0.00245085,0.064177,76,0,0,Normal Traffic
129,180.002,192.168.0.1,9,192.168.0.12,9,UDP,17,17,0,1292,1292,0.0944432,0.0944432,7.17768,7.17768,0.00380471,0.00094741,0.0574214,76,0,0,Normal Traffic
130,180.003,192.168.0.1,9,192.168.0.13,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.0221,8.0221,0.00519695,0.00280594,0.0641768,76,0,0,Normal Traffic
131,180.003,192.168.0.1,9,192.168.0.14,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02209,8.02209,0.00620569,0.00663883,0.0641767,76,0,0.105263,Normal Traffic
132,180.003,192.168.0.1,9,192.168.0.15,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02208,8.02208,0.00462346,0.00178345,0.0641766,76,0,0,Normal Traffic
133,180.003,192.168.0.1,9,192.168.0.16,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02207,8.02207,0.00595478,0.00290033,0.0641766,76,0,0,Normal Traffic
134,180.004,192.168.0.1,9,192.168.0.17,9,UDP,18,18,0,1368,1368,0.0999979,0.0999979,7.59984,7.59984,0.00554575,0.00235526,0.0607987,76,0,0,Normal Traffic
135,180.004,192.168.0.1,9,192.168.0.18,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02204,8.02204,0.0574516,0.0541009,0.0641763,76,0,0,Normal Traffic
136,180.004,192.168.0.1,9,192.168.0.19,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02203,8.02203,0.0116233,0.0105976,0.0641762,76,0,0.263158,Normal Traffic
137,180.005,192.168.0.1,9,192.168.0.20,9,UDP,18,18,0,1368,1368,0.0999974,0.0999974,7.59981,7.59981,0.0613258,0.0573905,0.0607984,76,0,0,Normal Traffic
138,180.005,192.168.0.1,9,192.168.0.21,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02201,8.02201,0.00802156,0.00400129,0.0641761,76,0,0,Normal Traffic
139,180.005,192.168.0.1,9,192.168.0.22,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02199,8.02199,0.00692599,0.00260775,0.064176,76,0,0.105263,Normal Traffic
140,180.006,192.168.0.1,9,192.168.0.23,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02197,8.02197,0.00986072,0.00443009,0.0641757,76,0,0.105263,Normal Traffic
141,180.006,192.168.0.1,9,192.168.0.24,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02195,8.02195,0.00875203,0.00392944,0.0641756,76,0,0.105263,Normal Traffic
142,180.006,192.168.0.1,9,192.168.0.25,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02194,8.02194,0.010951,0.00683033,0.0641755,76,0,0,Normal Traffic
143,180.007,192.168.0.1,9,192.168.0.26,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02191,8.02191,0.0142065,0.00920556,0.0641753,76,0,0.263158,Normal Traffic
144,180,192.168.0.20,9,192.168.0.1,9,UDP,18,18,0,1368,1368,0.0999999,0.0999999,7.59999,7.59999,0.00197676,0.00196695,0.0607999,76,0,0,Normal Traffic
145,180.002,192.168.0.20,9,192.168.0.3,9,UDP,16,16,0,1216,1216,0.088888,0.088888,6.75549,6.75549,0.0649362,0.0650357,0.0540439,76,0,0.125,Normal Traffic
146,180.003,192.168.0.20,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.0221,8.0221,0.00539872,0.00679055,0.0641768,76,0,0.105263,Normal Traffic
147,180.003,192.168.0.20,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02209,8.02209,0.0550131,0.0535578,0.0641767,76,0,0,Normal Traffic
148,180.004,192.168.0.20,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02205,8.02205,0.00389594,0.00159003,0.0641764,76,0,0,Normal Traffic
149,180.004,192.168.0.20,9,192.168.0.10,9,UDP,17,17,0,1292,1292,0.0944423,0.0944423,7.17761,7.17761,0.0627835,0.059522,0.0574209,76,0,0,Normal Traffic
150,180.005,192.168.0.20,9,192.168.0.11,9,UDP,18,18,0,1368,1368,0.0999975,0.0999975,7.59981,7.59981,0.00543479,0.00165903,0.0607985,76,0,0,Normal Traffic
151,180.005,192.168.0.20,9,192.168.0.12,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02201,8.02201,0.00499169,0.00164018,0.0641761,76,0,0,Normal Traffic
152,180.005,192.168.0.20,9,192.168.0.13,9,UDP,18,18,0,1368,1368,0.0999972,0.0999972,7.59978,7.59978,0.0608819,0.0561598,0.0607983,76,0,0,Normal Traffic
153,180.006,192.168.0.20,9,192.168.0.15,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02197,8.02197,0.00682286,0.00267393,0.0641758,76,0,0,Normal Traffic
154,180.006,192.168.0.20,9,192.168.0.19,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02194,8.02194,0.0631082,0.0622541,0.0641755,76,0,0.105263,Normal Traffic
155,180.006,192.168.0.20,9,192.168.0.21,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02193,8.02193,0.0622557,0.0597441,0.0641755,76,0,0.105263,Normal Traffic
156,180.007,192.168.0.20,9,192.168.0.23,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02191,8.02191,0.00936448,0.00546606,0.0641753,76,0,0,Normal Traffic
157,180.007,192.168.0.20,9,192.168.0.25,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02189,8.02189,0.0109107,0.00593106,0.0641752,76,0,0,Normal Traffic
158,180.008,192.168.0.20,9,192.168.0.26,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02189,8.02189,0.032494,0.0479388,0.0641751,76,0,0.0526316,Normal Traffic
159,180,192.168.0.18,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.00292101,0.00398121,0.0641777,76,0,0.105263,Normal Traffic
160,180,192.168.0.18,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.00249533,0.0024711,0.0641777,76,0,0.105263,Normal Traffic
161,180.001,192.168.0.18,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.0120904,0.0213378,0.0641776,76,0,0.105263,Normal Traffic
162,180.001,192.168.0.18,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.00368833,0.00471581,0.0641775,76,0,0.105263,Normal Traffic
163,180.001,192.168.0.18,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.0167971,0.0306112,0.0641774,76,0,0.263158,Normal Traffic
164,180.001,192.168.0.18,9,192.168.0.6,9,UDP,16,16,0,1216,1216,0.0888882,0.0888882,6.75551,6.75551,0.00354363,0.00285344,0.054044,76,0,0,Normal Traffic
165,180.002,192.168.0.18,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00435837,0.00402191,0.0641772,76,0,0.0526316,Normal Traffic
166,180.002,192.168.0.18,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02214,8.02214,0.00598551,0.0071531,0.0641771,76,0,0.0526316,Normal Traffic
167,180.002,192.168.0.18,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02213,8.02213,0.0250077,0.0445112,0.064177,76,0,0.0526316,Normal Traffic
168,180.002,192.168.0.18,9,192.168.0.10,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02212,8.02212,0.00555118,0.00409923,0.0641769,76,0,0,Normal Traffic
169,180.003,192.168.0.18,9,192.168.0.11,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02211,8.02211,0.0057488,0.00419475,0.0641769,76,0,0,Normal Traffic
170,180.003,192.168.0.18,9,192.168.0.13,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02208,8.02208,0.00539667,0.00341203,0.0641767,76,0,0,Normal Traffic
171,180.003,192.168.0.18,9,192.168.0.14,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02208,8.02208,0.00541889,0.00273272,0.0641766,76,0,0,Normal Traffic
172,180.004,192.168.0.18,9,192.168.0.15,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02206,8.02206,0.00705638,0.00462761,0.0641765,76,0,0,Normal Traffic
173,180.004,192.168.0.18,9,192.168.0.16,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02206,8.02206,0.00680732,0.00459454,0.0641764,76,0,0,Normal Traffic
174,180.004,192.168.0.18,9,192.168.0.17,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02204,8.02204,0.00905171,0.00623954,0.0641763,76,0,0.157895,Normal Traffic
175,180.004,192.168.0.18,9,192.168.0.19,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02203,8.02203,0.016583,0.0226665,0.0641762,76,0,0.210526,Normal Traffic
176,180.005,192.168.0.18,9,192.168.0.21,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02201,8.02201,0.0281509,0.0439818,0.0641761,76,0,0.0526316,Normal Traffic
177,180.005,192.168.0.18,9,192.168.0.22,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.022,8.022,0.00859384,0.00500507,0.064176,76,0,0,Normal Traffic
178,180.005,192.168.0.18,9,192.168.0.23,9,UDP,18,18,0,1368,1368,0.099997,0.099997,7.59977,7.59977,0.00860814,0.00303588,0.0607982,76,0,0.0555556,Normal Traffic
179,180.006,192.168.0.18,9,192.168.0.24,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02197,8.02197,0.00853187,0.00517609,0.0641758,76,0,0.105263,Normal Traffic
180,180.006,192.168.0.18,9,192.168.0.25,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02196,8.02196,0.0081733,0.00551828,0.0641757,76,0,0,Normal Traffic
181,180.006,192.168.0.18,9,192.168.0.26,9,UDP,16,16,0,1216,1216,0.0888858,0.0888858,6.75532,6.75532,0.0711131,0.0685388,0.0540426,76,0,0.125,Normal Traffic
182,180,192.168.0.25,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.00113002,0.00199456,0.0641778,76,0,0.0526316,Normal Traffic
183,180,192.168.0.25,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.00489918,0.00509409,0.0641777,76,0,0.105263,Normal Traffic
184,180,192.168.0.25,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.0537719,0.0537396,0.0641776,76,0,0,Normal Traffic
185,180.001,192.168.0.25,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.0554077,0.0559749,0.0641776,76,0,0.105263,Normal Traffic
186,180.001,192.168.0.25,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.00752764,0.0094576,0.0641774,76,0,0.105263,Normal Traffic
187,180.001,192.168.0.25,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.00701447,0.00864606,0.0641773,76,0,0.105263,Normal Traffic
188,180.002,192.168.0.25,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00854945,0.00973494,0.0641772,76,0,0.0526316,Normal Traffic
189,180.002,192.168.0.25,9,192.168.0.8,9,UDP,19,17,2,1444,1292,0.105554,0.0944435,8.02214,7.1777,0.0026769,0.000883799,0.0574216,76,0.105263,0,Normal Traffic
190,180.002,192.168.0.25,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02211,8.02211,0.009007,0.00935112,0.0641769,76,0,0,Normal Traffic
191,180.003,192.168.0.25,9,192.168.0.10,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02209,8.02209,0.00880318,0.00888661,0.0641767,76,0,0,Normal Traffic
192,180.003,192.168.0.25,9,192.168.0.11,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02207,8.02207,0.00943689,0.00937915,0.0641766,76,0,0,Normal Traffic
193,180.004,192.168.0.25,9,192.168.0.12,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02206,8.02206,0.0207417,0.0292987,0.0641765,76,0,0.157895,Normal Traffic
194,180.004,192.168.0.25,9,192.168.0.13,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02206,8.02206,0.00796983,0.00731182,0.0641764,76,0,0,Normal Traffic
195,180.004,192.168.0.25,9,192.168.0.14,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02204,8.02204,0.0133428,0.0180896,0.0641763,76,0,0.210526,Normal Traffic
196,180.005,192.168.0.25,9,192.168.0.15,9,UDP,19,19,0,1444,1444,0.105553,0.105553,8.02202,8.02202,0.01204,0.0105661,0.0641761,76,0,0,Normal Traffic
197,180.006,192.168.0.25,9,192.168.0.16,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02197,8.02197,0.0109306,0.00774381,0.0641758,76,0,0,Normal Traffic
198,180.006,192.168.0.25,9,192.168.0.17,9,UDP,10,10,0,760,760,0.0555537,0.0555537,4.22208,4.22208,0.0071395,0.00130991,0.0337766,76,0,0,Normal Traffic
199,180.006,192.168.0.25,9,192.168.0.18,9,UDP,19,19,0,1444,1444,0.105552,0.105552,8.02194,8.02194,0.0133386,0.0118619,0.0641755,76,0,0.0526316,Normal Traffic
200,180.007,192.168.0.25,9,192.168.0.19,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.0219,8.0219,0.0352724,0.0542639,0.0641752,76,0,0.315789,Normal Traffic
201,180.008,192.168.0.25,9,192.168.0.20,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02188,8.02188,0.0641463,0.06018,0.064175,76,0,0.105263,Normal Traffic
202,180.008,192.168.0.25,9,192.168.0.21,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02187,8.02187,0.0642781,0.0615445,0.064175,76,0,0,Normal Traffic
203,180.008,192.168.0.25,9,192.168.0.22,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02184,8.02184,0.0146654,0.0115769,0.0641748,76,0,0,Normal Traffic
204,180.009,192.168.0.25,9,192.168.0.23,9,UDP,19,19,0,1444,1444,0.10555,0.10555,8.02184,8.02184,0.0165831,0.0113261,0.0641747,76,0,0.157895,Normal Traffic
205,180.009,192.168.0.25,9,192.168.0.24,9,UDP,19,19,0,1444,1444,0.10555,0.10555,8.02182,8.02182,0.0246433,0.0306448,0.0641745,76,0,0.105263,Normal Traffic
