FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
20,8649.25,192.168.0.109,9,10.10.0.8,9,UDP,186,185,1,14136,14060,0.0215048,0.0213891,1.63436,1.62557,0.000484481,4.22578e-05,0.0130046,76,0.00537634,0,Sybil Attack
21,8813.75,192.168.0.100,9,10.10.0.3,9,UDP,168,164,4,12768,12464,0.0190611,0.0186073,1.44865,1.41415,0.00323077,0.00309621,0.0113132,76,0.0238095,0,Sybil Attack
22,8813.75,192.168.0.101,9,10.10.0.3,9,UDP,168,164,4,12768,12464,0.0190611,0.0186073,1.44865,1.41415,0.00326359,0.00309621,0.0113132,76,0.0238095,0,Sybil Attack
23,8813.75,192.168.0.102,9,10.10.0.3,9,UDP,168,164,4,12768,12464,0.0190611,0.0186073,1.44865,1.41415,0.00329641,0.00309622,0.0113132,76,0.0238095,0,Sybil Attack
24,8813.75,192.168.0.103,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000265855,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
25,8813.75,192.168.0.104,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000298675,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
26,8813.75,192.168.0.105,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000331495,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
27,8813.75,192.168.0.106,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000364315,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
28,8813.75,192.168.0.107,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000397135,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
29,8813.75,192.168.0.108,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000429955,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
30,8813.75,192.168.0.109,9,10.10.0.3,9,UDP,168,163,5,12768,12388,0.0190611,0.0184938,1.44865,1.40553,0.000465823,3.24565e-05,0.0112442,76,0.0297619,0,Sybil Attack
31,10775,10.10.0.7,9,10.10.0.1,9,UDP,135,135,0,10260,10260,0.012529,0.012529,0.952204,0.952204,0.000191936,0.000163123,0.00761763,76,0,0.0148148,Normal Traffic
32,10715,10.10.0.7,9,10.10.0.4,9,UDP,145,145,0,11020,11020,0.0135324,0.0135324,1.02846,1.02846,0.000167308,0.00011832,0.00822772,76,0,0,Normal Traffic
33,10770,10.10.0.7,9,10.10.0.8,9,UDP,138,138,0,10488,10488,0.0128134,0.0128134,0.973816,0.973816,0.000422913,0.000525098,0.00779053,76,0,0.0217391,Normal Traffic
34,10730,10.10.0.8,9,10.10.0.3,9,UDP,139,139,0,10564,10564,0.0129543,0.0129543,0.984529,0.984529,0.000266087,0.000280618,0.00787623,76,0,0.00719424,Normal Traffic
35,10760,10.10.0.8,9,10.10.0.5,9,UDP,146,146,0,11096,11096,0.0135688,0.0135688,1.03123,1.03123,0.00022181,0.000193261,0.00824981,76,0,0,Normal Traffic
36,10625,10.10.0.8,9,10.10.0.6,9,UDP,141,141,0,10716,10716,0.0132706,0.0132706,1.00856,1.00856,0.000366738,0.00045885,0.00806852,76,0,0.0141844,Normal Traffic
37,10770,10.10.0.8,9,10.10.0.7,9,UDP,138,138,0,10488,10488,0.0128134,0.0128134,0.973816,0.973816,0.000303706,0.0003198,0.00779053,76,0,0.0289855,Normal Traffic
38,10680,10.10.0.1,9,10.10.0.4,9,UDP,136,136,0,10336,10336,0.0127341,0.0127341,0.96779,0.96779,0.000172606,0.000135832,0.00774232,76,0,0,Normal Traffic
39,10775,10.10.0.1,9,10.10.0.7,9,UDP,135,135,0,10260,10260,0.012529,0.012529,0.952204,0.952204,0.0002836,0.00035697,0.00761763,76,0,0.0222222,Normal Traffic
40,10695,10.10.0.1,9,10.10.0.9,9,UDP,165,165,0,12540,12540,0.0154278,0.0154278,1.17251,1.17251,0.000316045,0.000268893,0.00938008,76,0,0,Normal Traffic
41,10700,10.10.0.6,9,10.10.0.3,9,UDP,139,139,0,10564,10564,0.0129907,0.0129907,0.98729,0.98729,0.000229773,0.000242172,0.00789832,76,0,0.00719424,Normal Traffic
42,10790,10.10.0.6,9,10.10.0.5,9,UDP,137,137,0,10412,10412,0.0126969,0.0126969,0.964968,0.964968,0.000246845,0.000215055,0.00771974,76,0,0,Normal Traffic
43,10625,10.10.0.6,9,10.10.0.8,9,UDP,141,141,0,10716,10716,0.0132706,0.0132706,1.00856,1.00856,0.000257394,0.000263054,0.00806852,76,0,0.0283688,Normal Traffic
44,10695,10.10.0.9,9,10.10.0.1,9,UDP,165,165,0,12540,12540,0.0154278,0.0154278,1.17251,1.17251,0.000161631,0.000158314,0.00938008,76,0,0.00606061,Normal Traffic
45,10425,10.10.0.9,9,10.10.0.2,9,UDP,137,137,0,10412,10412,0.0131415,0.0131415,0.998753,0.998753,0.000170393,0.000136167,0.00799002,76,0,0.00729927,Normal Traffic
46,10715,10.10.0.9,9,10.10.0.4,9,UDP,140,140,0,10640,10640,0.0130658,0.0130658,0.993,0.993,0.00018599,0.000142874,0.007944,76,0,0,Normal Traffic
47,10710,10.10.0.3,9,10.10.0.5,9,UDP,157,157,0,11932,11932,0.0146592,0.0146592,1.1141,1.1141,0.000274476,0.000365103,0.00891279,76,0,0.0318471,Normal Traffic
48,10700,10.10.0.3,9,10.10.0.6,9,UDP,139,139,0,10564,10564,0.0129907,0.0129907,0.98729,0.98729,0.000217476,0.000184512,0.00789832,76,0,0.00719424,Normal Traffic
49,10730,10.10.0.3,9,10.10.0.8,9,UDP,139,139,0,10564,10564,0.0129543,0.0129543,0.984529,0.984529,0.00742899,0.00741043,0.00787623,76,0,0.00719424,Normal Traffic
50,10425,10.10.0.2,9,10.10.0.9,9,UDP,137,137,0,10412,10412,0.0131415,0.0131415,0.998753,0.998753,0.00022595,0.000187891,0.00799002,76,0,0.00729927,Normal Traffic
51,10680,10.10.0.4,9,10.10.0.1,9,UDP,136,136,0,10336,10336,0.0127341,0.0127341,0.96779,0.96779,0.000138431,9.41794e-05,0.00774232,76,0,0.0147059,Normal Traffic
52,10715,10.10.0.4,9,10.10.0.7,9,UDP,145,145,0,11020,11020,0.0135324,0.0135324,1.02846,1.02846,0.000215703,0.000183443,0.00822772,76,0,0,Normal Traffic
53,10715,10.10.0.4,9,10.10.0.9,9,UDP,140,140,0,10640,10640,0.0130658,0.0130658,0.993,0.993,0.000238701,0.000209555,0.007944,76,0,0,Normal Traffic
54,10710,10.10.0.5,9,10.10.0.3,9,UDP,157,157,0,11932,11932,0.0146592,0.0146592,1.1141,1.1141,0.000175623,0.00013198,0.00891279,76,0,0.0127389,Normal Traffic
55,10790,10.10.0.5,9,10.10.0.6,9,UDP,137,137,0,10412,10412,0.0126969,0.0126969,0.964968,0.964968,0.000242738,0.000208602,0.00771974,76,0,0,Normal Traffic
56,10760,10.10.0.5,9,10.10.0.8,9,UDP,146,146,0,11096,11096,0.0135688,0.0135688,1.03123,1.03123,0.000284819,0.000273108,0.00824981,76,0,0,Normal Traffic
57,10780,10.10.0.8,9,10.10.0.1,9,UDP,147,147,0,11172,11172,0.0136364,0.0136364,1.03636,1.03636,9.40818e-05,2.06867e-05,0.00829091,76,0,0,Normal Traffic
58,10530,10.10.0.8,9,10.10.0.4,9,UDP,122,122,0,9272,9272,0.0115859,0.0115859,0.880532,0.880532,0.000161242,0.000116947,0.00704425,76,0,0,Normal Traffic
59,10735,10.10.0.8,9,10.10.0.9,9,UDP,152,152,0,11552,11552,0.0141593,0.0141593,1.07611,1.07611,0.00026766,0.00024985,0.00860885,76,0,0.00657895,Normal Traffic
60,10645,10.10.0.1,9,10.10.0.5,9,UDP,147,147,0,11172,11172,0.0138093,0.0138093,1.04951,1.04951,0.000240646,0.000250259,0.00839605,76,0,0.0272109,Normal Traffic
61,10665,10.10.0.1,9,10.10.0.6,9,UDP,135,135,0,10260,10260,0.0126582,0.0126582,0.962025,0.962025,0.000218832,0.000177325,0.0076962,76,0,0,Normal Traffic
62,10780,10.10.0.1,9,10.10.0.8,9,UDP,147,147,0,11172,11172,0.0136364,0.0136364,1.03636,1.03636,0.00027138,0.000230018,0.00829091,76,0,0,Normal Traffic
63,10665,10.10.0.6,9,10.10.0.1,9,UDP,135,135,0,10260,10260,0.0126582,0.0126582,0.962025,0.962025,0.000163648,0.000166081,0.0076962,76,0,0.0148148,Normal Traffic
64,10755,10.10.0.6,9,10.10.0.4,9,UDP,136,136,0,10336,10336,0.0126453,0.0126453,0.961041,0.961041,0.000176268,0.000142731,0.00768833,76,0,0.00735294,Normal Traffic
65,10720,10.10.0.9,9,10.10.0.5,9,UDP,145,145,0,11020,11020,0.0135261,0.0135261,1.02799,1.02799,0.000260808,0.000205774,0.00822388,76,0,0,Normal Traffic
66,10735,10.10.0.9,9,10.10.0.8,9,UDP,152,152,0,11552,11552,0.0141593,0.0141593,1.07611,1.07611,0.000249697,0.000239908,0.00860885,76,0,0.00657895,Normal Traffic
67,10755,10.10.0.4,9,10.10.0.5,9,UDP,128,128,0,9728,9728,0.0119014,0.0119014,0.90451,0.90451,0.000294472,0.000343956,0.00723608,76,0,0.015625,Normal Traffic
68,10755,10.10.0.4,9,10.10.0.6,9,UDP,136,136,0,10336,10336,0.0126453,0.0126453,0.961041,0.961041,0.000218475,0.000244887,0.00768833,76,0,0.00735294,Normal Traffic
69,10530,10.10.0.4,9,10.10.0.8,9,UDP,122,122,0,9272,9272,0.0115859,0.0115859,0.880532,0.880532,0.000227454,0.000176576,0.00704425,76,0,0,Normal Traffic
70,10645,10.10.0.5,9,10.10.0.1,9,UDP,147,147,0,11172,11172,0.0138093,0.0138093,1.04951,1.04951,0.000159701,0.000112101,0.00839605,76,0,0.0204082,Normal Traffic
71,10755,10.10.0.5,9,10.10.0.4,9,UDP,128,128,0,9728,9728,0.0119014,0.0119014,0.90451,0.90451,0.000141839,9.36354e-05,0.00723608,76,0,0.0078125,Normal Traffic
72,10720,10.10.0.5,9,10.10.0.9,9,UDP,145,145,0,11020,11020,0.0135261,0.0135261,1.02799,1.02799,0.000299752,0.000255829,0.00822388,76,0,0.00689655,Normal Traffic
73,10575,10.10.0.6,9,10.10.0.9,9,UDP,145,145,0,11020,11020,0.0137116,0.0137116,1.04208,1.04208,0.000281564,0.000241693,0.00833664,76,0,0,Normal Traffic
74,10750,10.10.0.9,9,10.10.0.3,9,UDP,134,134,0,10184,10184,0.0124651,0.0124651,0.947349,0.947349,0.000209353,0.000156232,0.00757879,76,0,0,Normal Traffic
75,10575,10.10.0.9,9,10.10.0.6,9,UDP,145,145,0,11020,11020,0.0137116,0.0137116,1.04208,1.04208,0.000220634,0.000198669,0.00833664,76,0,0.0137931,Normal Traffic
76,10750,10.10.0.3,9,10.10.0.9,9,UDP,134,134,0,10184,10184,0.0124651,0.0124651,0.947349,0.947349,0.0003538,0.000337107,0.00757879,76,0,0.0149254,Normal Traffic
77,10715,10.10.0.1,9,10.10.0.3,9,UDP,119,119,0,9044,9044,0.0111059,0.0111059,0.84405,0.84405,0.000187662,0.000135573,0.0067524,76,0,0,Normal Traffic
78,10715,10.10.0.3,9,10.10.0.1,9,UDP,119,119,0,9044,9044,0.0111059,0.0111059,0.84405,0.84405,0.000276087,0.000322851,0.0067524,76,0,0.0336134,Normal Traffic
79,10428.8,192.168.0.100,9,10.10.0.6,9,UDP,140,136,4,10640,10336,0.0134244,0.0130409,1.02026,0.991106,0.00753765,0.00738686,0.00792885,76,0.0285714,0,Sybil Attack
80,10428.8,192.168.0.101,9,10.10.0.6,9,UDP,140,136,4,10640,10336,0.0134244,0.0130409,1.02026,0.991106,0.00757047,0.00738686,0.00792885,76,0.0285714,0,Sybil Attack
81,10428.8,192.168.0.102,9,10.10.0.6,9,UDP,140,136,4,10640,10336,0.0134244,0.0130409,1.02026,0.991106,0.0076033,0.00738687,0.00792885,76,0.0285714,0,Sybil Attack
82,10428.8,192.168.0.103,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000274589,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
83,10428.8,192.168.0.104,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000307409,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
84,10428.8,192.168.0.105,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000340229,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
85,10428.8,192.168.0.106,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000373049,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
86,10428.8,192.168.0.107,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000405869,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
87,10428.8,192.168.0.108,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000438689,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
88,10428.8,192.168.0.109,9,10.10.0.6,9,UDP,140,135,5,10640,10260,0.0134244,0.012945,1.02026,0.983819,0.000474557,2.47675e-05,0.00787055,76,0.0357143,0,Sybil Attack
89,10730,10.10.0.3,9,10.10.0.2,9,UDP,151,151,0,11476,11476,0.0140727,0.0140727,1.06952,1.06952,0.000230412,0.000261605,0.0085562,76,0,0.0198675,Normal Traffic
90,10730,10.10.0.2,9,10.10.0.3,9,UDP,151,151,0,11476,11476,0.0140727,0.0140727,1.06952,1.06952,9.83841e-05,4.43163e-05,0.0085562,76,0,0.013245,Normal Traffic
91,10565,10.10.0.7,9,10.10.0.9,9,UDP,146,146,0,11096,11096,0.0138192,0.0138192,1.05026,1.05026,0.000351611,0.00037032,0.00840208,76,0,0.0136986,Normal Traffic
92,10565,10.10.0.9,9,10.10.0.7,9,UDP,146,146,0,11096,11096,0.0138192,0.0138192,1.05026,1.05026,0.000255069,0.000208449,0.00840208,76,0,0.0136986,Normal Traffic
93,10460,10.10.0.3,9,10.10.0.4,9,UDP,138,138,0,10488,10488,0.0131931,0.0131931,1.00268,1.00268,0.00025389,0.000284161,0.00802141,76,0,0.0144928,Normal Traffic
94,10460,10.10.0.4,9,10.10.0.3,9,UDP,138,138,0,10488,10488,0.0131931,0.0131931,1.00268,1.00268,0.000179303,0.000133279,0.00802141,76,0,0,Normal Traffic
95,10600,10.10.0.7,9,10.10.0.2,9,UDP,137,137,0,10412,10412,0.0129245,0.0129245,0.982264,0.982264,0.00016288,0.000114588,0.00785811,76,0,0.0145985,Normal Traffic
96,10695,10.10.0.2,9,10.10.0.4,9,UDP,123,123,0,9348,9348,0.0115007,0.0115007,0.874053,0.874053,0.000209885,0.000172023,0.00699243,76,0,0,Normal Traffic
97,10600,10.10.0.2,9,10.10.0.7,9,UDP,137,137,0,10412,10412,0.0129245,0.0129245,0.982264,0.982264,0.000200358,0.000166366,0.00785811,76,0,0.00729927,Normal Traffic
98,10695,10.10.0.4,9,10.10.0.2,9,UDP,123,123,0,9348,9348,0.0115007,0.0115007,0.874053,0.874053,0.000163031,0.000164062,0.00699243,76,0,0.00813008,Normal Traffic
99,10450,10.10.0.7,9,10.10.0.3,9,UDP,143,143,0,10868,10868,0.0136842,0.0136842,1.04,1.04,0.000175387,0.000137499,0.00832,76,0,0,Normal Traffic
100,10450,10.10.0.3,9,10.10.0.7,9,UDP,143,143,0,10868,10868,0.0136842,0.0136842,1.04,1.04,0.000227186,0.00021629,0.00832,76,0,0,Normal Traffic
101,10475,10.10.0.7,9,10.10.0.6,9,UDP,151,151,0,11476,11476,0.0144153,0.0144153,1.09556,1.09556,0.000232862,0.000172313,0.00876449,76,0,0,Normal Traffic
102,10475,10.10.0.6,9,10.10.0.7,9,UDP,151,151,0,11476,11476,0.0144153,0.0144153,1.09556,1.09556,0.000175925,0.000132279,0.00876449,76,0,0,Normal Traffic
103,10605,10.10.0.7,9,10.10.0.5,9,UDP,143,143,0,10868,10868,0.0134842,0.0134842,1.0248,1.0248,0.000331357,0.000424091,0.0081984,76,0,0.013986,Normal Traffic
104,10605,10.10.0.5,9,10.10.0.7,9,UDP,143,143,0,10868,10868,0.0134842,0.0134842,1.0248,1.0248,0.000230278,0.000196547,0.0081984,76,0,0,Normal Traffic
105,10575,10.10.0.1,9,10.10.0.2,9,UDP,156,156,0,11856,11856,0.0147518,0.0147518,1.12113,1.12113,0.000142325,7.51566e-05,0.00896908,76,0,0,Normal Traffic
106,10575,10.10.0.2,9,10.10.0.1,9,UDP,156,156,0,11856,11856,0.0147518,0.0147518,1.12113,1.12113,0.00012408,5.07531e-05,0.00896908,76,0,0,Normal Traffic
107,10605,10.10.0.2,9,10.10.0.5,9,UDP,139,139,0,10564,10564,0.013107,0.013107,0.996134,0.996134,0.000156177,0.000112069,0.00796907,76,0,0,Normal Traffic
108,10605,10.10.0.5,9,10.10.0.2,9,UDP,139,139,0,10564,10564,0.013107,0.013107,0.996133,0.996133,0.000369472,0.000450701,0.00796906,76,0,0.0359712,Normal Traffic
109,10591.8,192.168.0.100,9,10.10.0.7,9,UDP,160,160,0,12160,12160,0.0151061,0.0151061,1.14806,1.14806,0.000133801,5.56111e-05,0.00918451,76,0,0,Sybil Attack
110,10591.8,192.168.0.101,9,10.10.0.7,9,UDP,160,160,0,12160,12160,0.0151061,0.0151061,1.14806,1.14806,0.000166621,5.56111e-05,0.00918451,76,0,0,Sybil Attack
111,10591.8,192.168.0.102,9,10.10.0.7,9,UDP,160,160,0,12160,12160,0.0151061,0.0151061,1.14806,1.14806,0.000199446,5.5616e-05,0.00918451,76,0,0,Sybil Attack
112,10591.8,192.168.0.103,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000187517,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
113,10591.8,192.168.0.104,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000220337,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
114,10591.8,192.168.0.105,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000253157,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
115,10591.8,192.168.0.106,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000285977,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
116,10591.8,192.168.0.107,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000318797,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
117,10591.8,192.168.0.108,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000351617,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
118,10591.8,192.168.0.109,9,10.10.0.7,9,UDP,160,159,1,12160,12084,0.0151061,0.0150117,1.14806,1.14089,0.000387485,1.08527e-05,0.0091271,76,0.00625,0,Sybil Attack
119,10438.8,192.168.0.100,9,10.10.0.9,9,UDP,124,123,1,9424,9348,0.0118788,0.011783,0.90279,0.89551,0.000163876,8.04137e-05,0.00716408,76,0.00806452,0.0406504,Sybil Attack
120,10438.8,192.168.0.101,9,10.10.0.9,9,UDP,124,123,1,9424,9348,0.0118788,0.011783,0.90279,0.89551,0.000196696,8.04137e-05,0.00716408,76,0.00806452,0.0406504,Sybil Attack
121,10438.8,192.168.0.102,9,10.10.0.9,9,UDP,124,123,1,9424,9348,0.0118788,0.011783,0.90279,0.89551,0.000229523,8.04201e-05,0.00716408,76,0.00806452,0.0406504,Sybil Attack
122,10438.8,192.168.0.103,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000196006,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
123,10438.8,192.168.0.104,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000228826,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
124,10438.8,192.168.0.105,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000261646,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
125,10438.8,192.168.0.106,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000294466,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
126,10438.8,192.168.0.107,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000327286,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
127,10438.8,192.168.0.108,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000360106,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
128,10438.8,192.168.0.109,9,10.10.0.9,9,UDP,124,122,2,9424,9272,0.0118788,0.0116872,0.90279,0.888229,0.000395974,1.39938e-05,0.00710583,76,0.016129,0.0409836,Sybil Attack
129,10545,10.10.0.6,9,10.10.0.2,9,UDP,122,122,0,9272,9272,0.0115695,0.0115695,0.879279,0.879279,0.000260942,0.00034471,0.00703423,76,0,0.0245902,Normal Traffic
130,10545,10.10.0.2,9,10.10.0.6,9,UDP,122,122,0,9272,9272,0.0115695,0.0115695,0.879279,0.879279,0.000188864,0.000161748,0.00703423,76,0,0.0163934,Normal Traffic
131,10120,10.10.0.8,9,10.10.0.2,9,UDP,128,128,0,9728,9728,0.0126482,0.0126482,0.961265,0.961265,0.000169372,0.000113273,0.00769012,76,0,0,Normal Traffic
132,10120,10.10.0.2,9,10.10.0.8,9,UDP,128,128,0,9728,9728,0.0126482,0.0126482,0.961265,0.961265,0.000225899,0.000194859,0.00769012,76,0,0,Normal Traffic
133,8396.75,192.168.0.100,9,10.10.0.2,9,UDP,140,139,1,10640,10564,0.0166731,0.016554,1.26716,1.25811,9.76552e-05,2.66562e-05,0.0100648,76,0.00714286,0,Sybil Attack
134,8396.75,192.168.0.101,9,10.10.0.2,9,UDP,140,139,1,10640,10564,0.0166731,0.016554,1.26716,1.25811,0.000130475,2.66562e-05,0.0100648,76,0.00714286,0,Sybil Attack
135,8396.75,192.168.0.102,9,10.10.0.2,9,UDP,140,139,1,10640,10564,0.0166731,0.016554,1.26716,1.25811,0.000163301,2.66619e-05,0.0100648,76,0.00714286,0,Sybil Attack
136,8396.75,192.168.0.103,9,10.10.0.2,9,UDP,140,138,2,10640,10488,0.0166731,0.0164349,1.26716,1.24905,0.000172971,3.55877e-06,0.00999244,76,0.0142857,0,Sybil Attack
137,8396.75,192.168.0.104,9,10.10.0.2,9,UDP,140,138,2,10640,10488,0.0166731,0.0164349,1.26716,1.24905,0.000205791,3.55877e-06,0.00999244,76,0.0142857,0,Sybil Attack
