FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
258,170.01,192.168.0.25,9,192.168.0.1,9,UDP,19,7,11,1444,532,0.111758,0.0411742,8.49364,3.12924,0.194349,0.206351,0.0250339,76,0.578947,1.42857,Sybil Attack
259,170.009,192.168.0.25,9,192.168.0.2,9,UDP,19,13,5,1444,988,0.111759,0.0764664,8.49365,5.81144,0.319189,0.349096,0.0464916,76,0.263158,0.384615,Sybil Attack
260,170.013,192.168.0.25,9,192.168.0.3,9,UDP,19,15,3,1444,1140,0.111756,0.0882283,8.49344,6.70535,0.0354957,0.0454707,0.0536428,76,0.157895,0,Sybil Attack
261,60.0447,192.168.0.25,9,192.168.0.4,9,UDP,8,6,2,608,456,0.133234,0.0999256,10.1258,7.59434,0.0468003,0.0500258,0.0607547,76,0.25,3.16667,Sybil Attack
262,170.518,192.168.0.25,9,192.168.0.5,9,UDP,19,17,1,1444,1292,0.111425,0.0996964,8.46833,7.57693,0.183785,0.168171,0.0606154,76,0.0526316,0.294118,Sybil Attack
263,170.025,192.168.0.25,9,192.168.0.6,9,UDP,19,14,4,1444,1064,0.111748,0.0823408,8.49287,6.2579,0.278283,0.323541,0.0500632,76,0.210526,0.142857,Sybil Attack
264,170.029,192.168.0.25,9,192.168.0.7,9,UDP,19,16,2,1444,1216,0.111746,0.0941017,8.49267,7.15173,0.246099,0.261817,0.0572138,76,0.105263,0.375,Sybil Attack
265,180.13,192.168.0.25,9,192.168.0.8,9,UDP,19,14,5,1444,1064,0.105479,0.0777216,8.01643,5.90684,0.0812024,0.098413,0.0472547,76,0.263158,0.5,Sybil Attack
266,170.034,192.168.0.25,9,192.168.0.9,9,UDP,19,15,3,1444,1140,0.111743,0.0882179,8.49244,6.70456,0.137253,0.238679,0.0536365,76,0.157895,0.2,Sybil Attack
267,170.041,192.168.0.25,9,192.168.0.10,9,UDP,19,14,4,1444,1064,0.111738,0.0823329,8.49205,6.2573,0.123939,0.172921,0.0500584,76,0.210526,0.714286,Sybil Attack
268,170.05,192.168.0.25,9,192.168.0.11,9,UDP,19,12,6,1444,912,0.111732,0.0705676,8.49163,5.36314,0.0357301,0.0255612,0.0429051,76,0.315789,0,Sybil Attack
269,170.052,192.168.0.25,9,192.168.0.12,9,UDP,19,13,5,1444,988,0.111731,0.0764472,8.49152,5.80999,0.0349261,0.0195102,0.0464799,76,0.263158,0,Sybil Attack
270,170.056,192.168.0.25,9,192.168.0.13,9,UDP,19,15,3,1444,1140,0.111728,0.0882064,8.49134,6.70369,0.147616,0.171154,0.0536295,76,0.157895,0.2,Sybil Attack
271,170.009,192.168.0.25,9,192.168.0.14,9,UDP,19,14,4,1444,1064,0.111759,0.0823488,8.49369,6.25851,0.0597465,0.0559322,0.0500681,76,0.210526,0.142857,Sybil Attack
272,170.056,192.168.0.25,9,192.168.0.15,9,UDP,19,15,3,1444,1140,0.111728,0.0882062,8.49132,6.70367,0.0888701,0.0907106,0.0536294,76,0.157895,0.266667,Sybil Attack
273,170.058,192.168.0.25,9,192.168.0.16,9,UDP,19,13,5,1444,988,0.111727,0.0764445,8.49122,5.80978,0.0708306,0.071613,0.0464783,76,0.263158,0.153846,Sybil Attack
274,180.671,192.168.0.25,9,192.168.0.17,9,UDP,19,17,2,1444,1292,0.105163,0.0940935,7.99241,7.1511,0.303733,0.307435,0.0572088,76,0.105263,1.88235,Sybil Attack
275,170.09,192.168.0.25,9,192.168.0.18,9,UDP,19,13,5,1444,988,0.111706,0.0764303,8.48964,5.8087,0.050743,0.029987,0.0464696,76,0.263158,0.153846,Sybil Attack
276,180.681,192.168.0.25,9,192.168.0.19,9,UDP,19,15,4,1444,1140,0.105158,0.0830191,7.99197,6.30945,0.128416,0.102465,0.0504756,76,0.210526,0.266667,Sybil Attack
277,180.133,192.168.0.25,9,192.168.0.20,9,UDP,19,11,8,1444,836,0.105478,0.0610659,8.01629,4.64101,0.334143,0.265124,0.0371281,76,0.421053,0.727273,Sybil Attack
278,180.764,192.168.0.25,9,192.168.0.21,9,UDP,19,15,4,1444,1140,0.10511,0.0829813,7.98834,6.30658,0.108207,0.0742357,0.0504526,76,0.210526,0.2,Sybil Attack
279,70.0576,192.168.0.25,9,192.168.0.22,9,UDP,8,6,2,608,456,0.114192,0.0856438,8.67857,6.50893,0.435489,0.416659,0.0520714,76,0.25,1.66667,Sybil Attack
280,180.645,192.168.0.25,9,192.168.0.23,9,UDP,19,16,3,1444,1216,0.105178,0.0885713,7.99356,6.73142,0.167361,0.144746,0.0538514,76,0.157895,0.6875,Sybil Attack
281,170.246,192.168.0.25,9,192.168.0.24,9,UDP,19,13,5,1444,988,0.111603,0.07636,8.48184,5.80336,0.155192,0.197842,0.0464269,76,0.263158,0.692308,Sybil Attack
282,180.67,192.168.0.25,9,192.168.0.26,9,UDP,19,15,4,1444,1140,0.105164,0.0830244,7.99248,6.30985,0.319072,0.266505,0.0504788,76,0.210526,0.8,Sybil Attack
283,180.001,192.168.0.8,9,192.168.0.1,9,UDP,19,17,2,1444,1292,0.105555,0.0944438,8.02217,7.17773,0.0308351,0.0275783,0.0574218,76,0.105263,0.0588235,Normal Traffic
284,180.001,192.168.0.8,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.146577,0.233324,0.0641773,76,0,0.526316,Normal Traffic
285,180.002,192.168.0.8,9,192.168.0.3,9,UDP,19,18,1,1444,1368,0.105555,0.099999,8.02214,7.59993,0.0469274,0.0552007,0.0607994,76,0.0526316,0.277778,Normal Traffic
286,180.003,192.168.0.8,9,192.168.0.4,9,UDP,19,18,1,1444,1368,0.105554,0.0999981,8.02207,7.59986,0.0835582,0.0770738,0.0607989,76,0.0526316,0.111111,Normal Traffic
287,180.004,192.168.0.8,9,192.168.0.5,9,UDP,19,13,6,1444,988,0.105553,0.0722205,8.02203,5.48876,0.149387,0.0975035,0.04391,76,0.315789,1.23077,Normal Traffic
288,180.007,192.168.0.8,9,192.168.0.6,9,UDP,19,16,3,1444,1216,0.105551,0.0888854,8.02191,6.75529,0.098691,0.117741,0.0540423,76,0.157895,0.4375,Normal Traffic
289,180.008,192.168.0.8,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105551,0.105551,8.02185,8.02185,0.091923,0.0798439,0.0641748,76,0,0.210526,Normal Traffic
290,180.009,192.168.0.8,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.10555,0.10555,8.0218,8.0218,0.0954178,0.124695,0.0641744,76,0,0.263158,Normal Traffic
291,180.01,192.168.0.8,9,192.168.0.10,9,UDP,19,18,1,1444,1368,0.10555,0.0999946,8.02179,7.59959,0.137816,0.116091,0.0607967,76,0.0526316,0.222222,Normal Traffic
292,180.011,192.168.0.8,9,192.168.0.11,9,UDP,19,18,1,1444,1368,0.105549,0.099994,8.02174,7.59954,0.0836526,0.0850126,0.0607963,76,0.0526316,0,Normal Traffic
293,180.013,192.168.0.8,9,192.168.0.13,9,UDP,19,18,1,1444,1368,0.105548,0.0999929,8.02165,7.59946,0.0984345,0.0981844,0.0607957,76,0.0526316,0.222222,Normal Traffic
294,180.001,192.168.0.8,9,192.168.0.14,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.0975147,0.0993065,0.0641775,76,0,0,Normal Traffic
295,180.027,192.168.0.8,9,192.168.0.15,9,UDP,19,16,3,1444,1216,0.10554,0.0888758,8.02104,6.75456,0.180844,0.21478,0.0540365,76,0.157895,0.375,Normal Traffic
296,180.029,192.168.0.8,9,192.168.0.16,9,UDP,19,18,1,1444,1368,0.105538,0.0999837,8.02091,7.59876,0.139853,0.151968,0.0607901,76,0.0526316,0.166667,Normal Traffic
297,180.098,192.168.0.8,9,192.168.0.17,9,UDP,19,18,1,1444,1368,0.105498,0.0999458,8.01787,7.59588,0.144111,0.180048,0.060767,76,0.0526316,0.222222,Normal Traffic
298,180.033,192.168.0.8,9,192.168.0.18,9,UDP,19,18,1,1444,1368,0.105536,0.0999819,8.02077,7.59862,0.128127,0.131853,0.060789,76,0.0526316,0.444444,Normal Traffic
299,180.034,192.168.0.8,9,192.168.0.19,9,UDP,19,14,5,1444,1064,0.105536,0.0777631,8.02071,5.90999,0.244119,0.320693,0.04728,76,0.263158,0.357143,Normal Traffic
300,180.034,192.168.0.8,9,192.168.0.20,9,UDP,13,12,1,988,912,0.0722084,0.0666539,5.48784,5.0657,0.177031,0.206577,0.0405256,76,0.0769231,1.16667,Normal Traffic
301,180.147,192.168.0.8,9,192.168.0.21,9,UDP,19,14,5,1444,1064,0.10547,0.0777145,8.0157,5.9063,0.221131,0.217432,0.0472504,76,0.263158,1,Normal Traffic
302,180.036,192.168.0.8,9,192.168.0.22,9,UDP,19,16,3,1444,1216,0.105535,0.0888713,8.02063,6.75422,0.104602,0.0767833,0.0540337,76,0.157895,0.1875,Normal Traffic
303,180.036,192.168.0.8,9,192.168.0.23,9,UDP,19,18,1,1444,1368,0.105534,0.0999799,8.02061,7.59847,0.271202,0.198059,0.0607878,76,0.0526316,1,Normal Traffic
304,180.075,192.168.0.8,9,192.168.0.24,9,UDP,19,17,2,1444,1292,0.105512,0.0944052,8.01889,7.17479,0.162642,0.218447,0.0573984,76,0.105263,0.411765,Normal Traffic
305,180.078,192.168.0.8,9,192.168.0.25,9,UDP,19,12,7,1444,912,0.10551,0.0666377,8.01874,5.06447,0.273535,0.267388,0.0405158,76,0.368421,0.333333,Normal Traffic
306,180.075,192.168.0.8,9,192.168.0.26,9,UDP,19,14,5,1444,1064,0.105512,0.0777454,8.01888,5.90865,0.285548,0.215415,0.0472692,76,0.263158,1.71429,Normal Traffic
323,180.003,192.168.0.14,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105554,0.105554,8.02209,8.02209,0.117421,0.1768,0.0641768,76,0,0.263158,Normal Traffic
