FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
45,180,192.168.0.2,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000201825,0.000126836,0.0641778,76,0,0,Normal Traffic
46,180,192.168.0.2,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.000506705,0.000138469,0.0641776,76,0,0,Normal Traffic
47,180.002,192.168.0.2,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00170612,0.000606615,0.0641772,76,0,0,Normal Traffic
48,180,192.168.0.4,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000303931,0.000229759,0.0641778,76,0,0,Normal Traffic
49,180,192.168.0.4,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.000587011,0.000323692,0.0641777,76,0,0,Normal Traffic
50,180.001,192.168.0.4,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.000727004,0.000231694,0.0641776,76,0,0,Normal Traffic
51,180.001,192.168.0.4,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.00133796,0.000629124,0.0641775,76,0,0,Normal Traffic
52,180.001,192.168.0.4,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.00115288,0.000186353,0.0641774,76,0,0,Normal Traffic
53,180.001,192.168.0.4,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.0013359,0.00014119,0.0641774,76,0,0,Normal Traffic
54,180.001,192.168.0.4,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.00205418,0.000640281,0.0641773,76,0,0,Normal Traffic
55,180.002,192.168.0.4,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00181659,0.000166056,0.0641772,76,0,0,Normal Traffic
56,180,192.168.0.5,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000447545,0.000373217,0.0641778,76,0,0,Normal Traffic
57,180.001,192.168.0.5,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.000778354,0.000440454,0.0641776,76,0,0,Normal Traffic
58,180.001,192.168.0.5,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.00113803,0.000541712,0.0641775,76,0,0,Normal Traffic
59,180.001,192.168.0.5,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.00132741,0.000478241,0.0641774,76,0,0,Normal Traffic
60,180.001,192.168.0.5,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.00123521,0.000160966,0.0641773,76,0,0,Normal Traffic
61,180.001,192.168.0.5,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.00160728,0.000299758,0.0641773,76,0,0,Normal Traffic
62,180.002,192.168.0.5,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00194707,0.000402414,0.0641772,76,0,0,Normal Traffic
63,170,192.168.0.7,9,192.168.0.2,9,UDP,18,18,0,1368,1368,0.105882,0.105882,8.04704,8.04704,0.000545634,0.000261261,0.0643763,76,0,0,Normal Traffic
64,170.001,192.168.0.2,9,192.168.0.7,9,UDP,18,18,0,1368,1368,0.105882,0.105882,8.047,8.047,0.000928517,0.000167697,0.064376,76,0,0,Normal Traffic
65,150,192.168.0.8,9,192.168.0.2,9,UDP,14,14,0,1064,1064,0.0933331,0.0933331,7.09332,7.09332,0.000967007,0.000677002,0.0567465,76,0,0,Normal Traffic
66,150.001,192.168.0.2,9,192.168.0.8,9,UDP,14,14,0,1064,1064,0.0933324,0.0933324,7.09327,7.09327,0.00168185,0.000638791,0.0567461,76,0,0,Normal Traffic
67,110,192.168.0.3,9,192.168.0.2,9,UDP,11,11,0,836,836,0.0999997,0.0999997,7.59998,7.59998,0.000771777,0.000495508,0.0607998,76,0,0,Normal Traffic
68,110,192.168.0.2,9,192.168.0.3,9,UDP,11,11,0,836,836,0.0999997,0.0999997,7.59998,7.59998,0.000529386,0.000252437,0.0607998,76,0,0,Normal Traffic
69,110.001,192.168.0.2,9,192.168.0.5,9,UDP,9,9,0,684,684,0.0818177,0.0818177,6.21814,6.21814,0.00105321,0.000378024,0.0497451,76,0,0,Normal Traffic
70,110,192.168.0.5,9,192.168.0.2,9,UDP,9,9,0,684,684,0.081818,0.081818,6.21817,6.21817,0.00121906,0.000956754,0.0497453,76,0,0,Normal Traffic
71,50.0004,192.168.0.6,9,192.168.0.2,9,UDP,6,6,0,456,456,0.119999,0.119999,9.11993,9.11993,0.00094716,0.000670178,0.0729595,76,0,0,Normal Traffic
72,50.001,192.168.0.2,9,192.168.0.6,9,UDP,6,6,0,456,456,0.119998,0.119998,9.11983,9.11983,0.00144824,0.000429391,0.0729586,76,0,0,Normal Traffic
