FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
94,14090,10.10.0.13,9,10.10.0.3,9,UDP,150,148,2,11400,11248,0.0106458,0.0105039,0.809084,0.798296,0.00205252,0.00283542,0.00638637,76,0.0133333,0.385135,Normal Traffic
95,14310,10.10.0.13,9,10.10.0.6,9,UDP,146,145,1,11096,11020,0.0102027,0.0101328,0.775402,0.770091,0.0047387,0.00799823,0.00616073,76,0.00684932,0.365517,Normal Traffic
96,14340,10.10.0.13,9,10.10.0.7,9,UDP,164,162,2,12464,12312,0.0114365,0.0112971,0.869177,0.858577,0.00453176,0.00806116,0.00686862,76,0.0121951,0.376543,Normal Traffic
97,13825,10.10.0.13,9,10.10.0.8,9,UDP,143,140,3,10868,10640,0.0103436,0.0101266,0.786112,0.76962,0.00203598,0.00297295,0.00615696,76,0.020979,0.421429,Normal Traffic
98,14185,10.10.0.13,9,10.10.0.9,9,UDP,157,155,2,11932,11780,0.011068,0.010927,0.84117,0.830455,0.00610737,0.0110102,0.00664364,76,0.0127389,0.367742,Normal Traffic
99,14090,10.10.0.13,9,10.10.0.11,9,UDP,176,174,2,13376,13224,0.0124911,0.0123492,0.949326,0.938538,0.00471359,0.00787657,0.0075083,76,0.0113636,0.448276,Normal Traffic
100,14130,10.10.0.13,9,10.10.0.14,9,UDP,134,131,3,10184,9956,0.00948337,0.00927105,0.720736,0.7046,0.0017344,0.00230195,0.0056368,76,0.0223881,0.282443,Normal Traffic
112,14370,10.10.0.4,9,10.10.0.5,9,UDP,153,151,2,11628,11476,0.0106472,0.010508,0.809186,0.798608,0.00498396,0.00899368,0.00638887,76,0.0130719,0.384106,Normal Traffic
113,14315,10.10.0.4,9,10.10.0.10,9,UDP,146,143,3,11096,10868,0.0101991,0.00998952,0.775131,0.759204,0.00507467,0.00896897,0.00607363,76,0.0205479,0.377622,Normal Traffic
114,14365,10.10.0.4,9,10.10.0.12,9,UDP,172,166,6,13072,12616,0.0119735,0.0115559,0.90999,0.878246,0.00732726,0.00800354,0.00702597,76,0.0348837,0.385542,Normal Traffic
115,14380,10.10.0.4,9,10.10.0.16,9,UDP,166,163,3,12616,12388,0.0115438,0.0113352,0.877329,0.861474,0.0021531,0.00291117,0.00689179,76,0.0180723,0.392638,Normal Traffic
116,14265,10.10.0.15,9,10.10.0.2,9,UDP,148,146,2,11248,11096,0.010375,0.0102348,0.788503,0.777848,0.00202555,0.00263289,0.00622278,76,0.0135135,0.40411,Normal Traffic
117,14345,10.10.0.15,9,10.10.0.5,9,UDP,146,143,3,11096,10868,0.0101778,0.00996863,0.77351,0.757616,0.00225697,0.0032265,0.00606093,76,0.0205479,0.377622,Normal Traffic
118,14390,10.10.0.15,9,10.10.0.7,9,UDP,165,162,3,12540,12312,0.0114663,0.0112578,0.871438,0.855594,0.0101536,0.0110246,0.00684475,76,0.0181818,0.376543,Normal Traffic
119,14195,10.10.0.15,9,10.10.0.10,9,UDP,166,164,2,12616,12464,0.0116943,0.0115534,0.888764,0.878056,0.00477906,0.00849652,0.00702444,76,0.0120482,0.390244,Normal Traffic
120,14180,10.10.0.15,9,10.10.0.11,9,UDP,167,164,3,12692,12464,0.0117772,0.0115656,0.895063,0.878984,0.00225712,0.00309354,0.00703188,76,0.0179641,0.408537,Normal Traffic
121,14290,10.10.0.15,9,10.10.0.12,9,UDP,155,154,1,11780,11704,0.0108467,0.0107768,0.824353,0.819034,0.00568577,0.00972323,0.00655227,76,0.00645161,0.519481,Normal Traffic
122,14330,10.10.0.15,9,10.10.0.16,9,UDP,143,141,2,10868,10716,0.00997906,0.0098395,0.758409,0.747802,0.00567845,0.0094611,0.00598241,76,0.013986,0.48227,Normal Traffic
123,14390,10.10.0.16,9,10.10.0.2,9,UDP,141,139,2,10716,10564,0.00979847,0.00965949,0.744684,0.734121,0.00212015,0.00319271,0.00587297,76,0.0141844,0.467626,Normal Traffic
124,14380,10.10.0.16,9,10.10.0.4,9,UDP,166,165,1,12616,12540,0.0115438,0.0114743,0.87733,0.872044,0.000447708,0.000663229,0.00697636,76,0.0060241,0.0848485,Normal Traffic
125,14360,10.10.0.16,9,10.10.0.5,9,UDP,167,164,3,12692,12464,0.0116295,0.0114206,0.883844,0.867966,0.0051527,0.00834554,0.00694373,76,0.0179641,0.47561,Normal Traffic
126,14380,10.10.0.16,9,10.10.0.10,9,UDP,177,175,2,13452,13300,0.0123088,0.0121697,0.935466,0.924896,0.0042375,0.00756593,0.00739917,76,0.0112994,0.285714,Normal Traffic
127,14310,10.10.0.16,9,10.10.0.12,9,UDP,156,152,4,11856,11552,0.0109015,0.0106219,0.828512,0.807268,0.00864723,0.00951041,0.00645814,76,0.025641,0.296053,Normal Traffic
128,14330,10.10.0.16,9,10.10.0.15,9,UDP,143,139,4,10868,10564,0.00997906,0.00969993,0.758409,0.737195,0.0104412,0.0205313,0.00589756,76,0.027972,0.0935252,Normal Traffic
129,14350,10.10.0.7,9,10.10.0.3,9,UDP,143,141,2,10868,10716,0.00996515,0.00982578,0.757352,0.746759,0.00450001,0.0080893,0.00597407,76,0.013986,0.340426,Normal Traffic
130,14375,10.10.0.7,9,10.10.0.6,9,UDP,160,158,2,12160,12008,0.0111304,0.0109913,0.845913,0.835339,0.00147025,0.00211289,0.00668271,76,0.0125,0.253165,Normal Traffic
131,14355,10.10.0.7,9,10.10.0.8,9,UDP,158,158,0,12008,12008,0.0110066,0.0110066,0.836503,0.836503,0.00424543,0.00765039,0.00669202,76,0,0.35443,Normal Traffic
132,14365,10.10.0.7,9,10.10.0.9,9,UDP,156,153,3,11856,11628,0.0108597,0.0106509,0.825339,0.809467,0.00486761,0.00856619,0.00647574,76,0.0192308,0.352941,Normal Traffic
133,14375,10.10.0.7,9,10.10.0.11,9,UDP,149,146,3,11324,11096,0.0103652,0.0101565,0.787757,0.771896,0.00211884,0.0031576,0.00617517,76,0.0201342,0.356164,Normal Traffic
134,14340,10.10.0.7,9,10.10.0.13,9,UDP,164,163,1,12464,12388,0.0114365,0.0113668,0.869177,0.863877,0.00743078,0.0145809,0.00691102,76,0.00609756,0.0552147,Normal Traffic
135,14320,10.10.0.7,9,10.10.0.14,9,UDP,131,131,0,9956,9956,0.00914804,0.00914804,0.695251,0.695251,0.00589713,0.0102084,0.00556201,76,0,0.396947,Normal Traffic
136,14390,10.10.0.7,9,10.10.0.15,9,UDP,165,164,1,12540,12464,0.0114663,0.0113968,0.871438,0.866157,0.00857302,0.0168509,0.00692926,76,0.00606061,0.0609756,Normal Traffic
143,14300,10.10.0.10,9,10.10.0.2,9,UDP,152,151,1,11552,11476,0.0106294,0.0105594,0.807832,0.802517,0.00468325,0.00829366,0.00642014,76,0.00657895,0.384106,Normal Traffic
144,14315,10.10.0.10,9,10.10.0.4,9,UDP,146,146,0,11096,11096,0.0101991,0.0101991,0.775131,0.775131,0.00787211,0.0155277,0.00620105,76,0,0.0410959,Normal Traffic
145,14385,10.10.0.10,9,10.10.0.5,9,UDP,177,176,1,13452,13376,0.0123045,0.012235,0.935141,0.929857,0.00992191,0.0187844,0.00743886,76,0.00564972,0.346591,Normal Traffic
146,14335,10.10.0.10,9,10.10.0.12,9,UDP,144,143,1,10944,10868,0.0100453,0.00997558,0.763446,0.758144,0.00184696,0.0029971,0.00606515,76,0.00694444,0.377622,Normal Traffic
147,14195,10.10.0.10,9,10.10.0.15,9,UDP,166,166,0,12616,12616,0.0116943,0.0116943,0.888764,0.888764,0.00736341,0.0142826,0.00711011,76,0,0.10241,Normal Traffic
148,14380,10.10.0.10,9,10.10.0.16,9,UDP,177,176,1,13452,13376,0.0123088,0.0122392,0.935466,0.930181,0.00299177,0.00549371,0.00744145,76,0.00564972,0.113636,Normal Traffic
149,13940,10.10.0.12,9,10.10.0.2,9,UDP,148,146,2,11248,11096,0.0106169,0.0104735,0.806887,0.795983,0.00428573,0.00742389,0.00636786,76,0.0135135,0.376712,Normal Traffic
150,14365,10.10.0.12,9,10.10.0.4,9,UDP,172,172,0,13072,13072,0.0119735,0.0119735,0.90999,0.90999,0.0127401,0.025208,0.00727992,76,0,0.0465116,Normal Traffic
151,14090,10.10.0.12,9,10.10.0.5,9,UDP,135,134,1,10260,10184,0.00958126,0.00951029,0.728176,0.722782,0.00194334,0.00248231,0.00578226,76,0.00740741,0.335821,Normal Traffic
152,14335,10.10.0.12,9,10.10.0.10,9,UDP,144,140,4,10944,10640,0.0100453,0.00976631,0.763446,0.742239,0.00485576,0.00925256,0.00593791,76,0.0277778,0.121429,Normal Traffic
153,14290,10.10.0.12,9,10.10.0.15,9,UDP,155,154,1,11780,11704,0.0108467,0.0107768,0.824353,0.819034,0.0026471,0.0049395,0.00655227,76,0.00645161,0.0909091,Normal Traffic
154,14310,10.10.0.12,9,10.10.0.16,9,UDP,156,154,2,11856,11704,0.0109015,0.0107617,0.828511,0.81789,0.000581949,0.000787006,0.00654312,76,0.0128205,0.0974026,Normal Traffic
155,14315,10.10.0.9,9,10.10.0.3,9,UDP,148,147,1,11248,11172,0.0103388,0.0102689,0.785749,0.78044,0.00328083,0.00602641,0.00624352,76,0.00675676,0.217687,Normal Traffic
156,13990,10.10.0.9,9,10.10.0.6,9,UDP,131,128,3,9956,9728,0.00936383,0.00914939,0.711651,0.695354,0.0045948,0.00772814,0.00556283,76,0.0229008,0.453125,Normal Traffic
157,14365,10.10.0.9,9,10.10.0.7,9,UDP,156,153,3,11856,11628,0.0108597,0.0106509,0.825339,0.809467,0.00320319,0.00610407,0.00647574,76,0.0192308,0.117647,Normal Traffic
158,14210,10.10.0.9,9,10.10.0.8,9,UDP,159,158,1,12084,12008,0.0111893,0.0111189,0.850387,0.845039,0.0177265,0.0232596,0.00676031,76,0.00628931,0.392405,Normal Traffic
159,14305,10.10.0.9,9,10.10.0.11,9,UDP,185,182,3,14060,13832,0.0129325,0.0127228,0.982873,0.966935,0.00680835,0.0125209,0.00773548,76,0.0162162,0.296703,Normal Traffic
160,14185,10.10.0.9,9,10.10.0.13,9,UDP,157,157,0,11932,11932,0.011068,0.011068,0.84117,0.84117,0.00829031,0.0161935,0.00672936,76,0,0.0700637,Normal Traffic
161,14370,10.10.0.9,9,10.10.0.14,9,UDP,166,165,1,12616,12540,0.0115518,0.0114823,0.87794,0.872651,0.00920796,0.0177682,0.00698121,76,0.0060241,0.266667,Normal Traffic
162,14365,10.10.0.5,9,10.10.0.2,9,UDP,158,154,4,12008,11704,0.010999,0.0107205,0.835921,0.814758,0.00523017,0.00940977,0.00651806,76,0.0253165,0.357143,Normal Traffic
163,14370,10.10.0.5,9,10.10.0.4,9,UDP,153,153,0,11628,11628,0.0106472,0.0106472,0.809186,0.809186,0.00965957,0.0191415,0.00647349,76,0,0.0588235,Normal Traffic
164,14385,10.10.0.5,9,10.10.0.10,9,UDP,177,177,0,13452,13452,0.0123045,0.0123045,0.935141,0.935141,0.00865807,0.0130803,0.00748113,76,0,0.0677966,Normal Traffic
165,14090,10.10.0.5,9,10.10.0.12,9,UDP,135,132,3,10260,10032,0.00958126,0.00936834,0.728176,0.711994,0.0146136,0.0253888,0.00569595,76,0.0222222,0.143939,Normal Traffic
166,14345,10.10.0.5,9,10.10.0.15,9,UDP,146,145,1,11096,11020,0.0101778,0.0101081,0.77351,0.768212,0.0023772,0.00434695,0.0061457,76,0.00684932,0.062069,Normal Traffic
167,14360,10.10.0.5,9,10.10.0.16,9,UDP,167,167,0,12692,12692,0.0116295,0.0116295,0.883844,0.883844,0.00732335,0.0142857,0.00707075,76,0,0.0658683,Normal Traffic
168,14385,10.10.0.8,9,10.10.0.1,9,UDP,160,156,4,12160,11856,0.0111227,0.0108446,0.845325,0.824192,0.0037885,0.00682123,0.00659353,76,0.025,0.326923,Normal Traffic
169,14340,10.10.0.8,9,10.10.0.3,9,UDP,163,160,3,12388,12160,0.0113668,0.0111576,0.863877,0.847978,0.00412922,0.00777158,0.00678382,76,0.0184049,0.2875,Normal Traffic
170,14315,10.10.0.8,9,10.10.0.6,9,UDP,162,159,3,12312,12084,0.0113168,0.0111072,0.860077,0.844149,0.00517229,0.00912569,0.0067532,76,0.0185185,0.383648,Normal Traffic
171,14355,10.10.0.8,9,10.10.0.7,9,UDP,158,154,4,12008,11704,0.0110066,0.010728,0.836503,0.815326,0.00238035,0.0026053,0.00652261,76,0.0253165,0.0779221,Normal Traffic
172,14210,10.10.0.8,9,10.10.0.9,9,UDP,159,155,4,12084,11780,0.0111893,0.0109078,0.850387,0.828994,0.0124397,0.0243184,0.00663195,76,0.0251572,0.167742,Normal Traffic
173,14340,10.10.0.8,9,10.10.0.11,9,UDP,163,161,2,12388,12236,0.0113668,0.0112273,0.863877,0.853277,0.00215927,0.00373056,0.00682622,76,0.0122699,0.236025,Normal Traffic
174,13825,10.10.0.8,9,10.10.0.13,9,UDP,143,143,0,10868,10868,0.0103436,0.0103436,0.786112,0.786112,0.00657592,0.0105519,0.0062889,76,0,0.0769231,Normal Traffic
175,14295,10.10.0.8,9,10.10.0.14,9,UDP,143,141,2,10868,10716,0.0100035,0.00986359,0.760266,0.749633,0.0103064,0.0198121,0.00599706,76,0.013986,0.255319,Normal Traffic
176,14365,10.10.0.2,9,10.10.0.5,9,UDP,158,158,0,12008,12008,0.010999,0.010999,0.835921,0.835921,0.00575732,0.0112385,0.00668737,76,0,0.177215,Normal Traffic
177,14300,10.10.0.2,9,10.10.0.10,9,UDP,152,150,2,11552,11400,0.0106294,0.0104895,0.807832,0.797203,0.00613516,0.0119213,0.00637762,76,0.0131579,0.1,Normal Traffic
178,13940,10.10.0.2,9,10.10.0.12,9,UDP,148,147,1,11248,11172,0.0106169,0.0105452,0.806887,0.801435,0.0056014,0.0107617,0.00641148,76,0.00675676,0.0680272,Normal Traffic
179,14265,10.10.0.2,9,10.10.0.15,9,UDP,148,146,2,11248,11096,0.010375,0.0102348,0.788503,0.777848,0.00052037,0.000640907,0.00622278,76,0.0135135,0.0753425,Normal Traffic
180,14390,10.10.0.2,9,10.10.0.16,9,UDP,141,139,2,10716,10564,0.00979847,0.00965949,0.744684,0.734121,0.0016088,0.00274794,0.00587297,76,0.0141844,0.115108,Normal Traffic
181,14250,10.10.0.14,9,10.10.0.1,9,UDP,157,152,5,11932,11552,0.0110175,0.0106667,0.837333,0.810666,0.00320349,0.00560824,0.00648533,76,0.0318471,0.342105,Normal Traffic
182,14385.2,10.10.0.14,9,10.10.0.3,9,UDP,168,167,1,12768,12692,0.0116787,0.0116092,0.887579,0.882296,0.00232209,0.00288836,0.00705836,76,0.00595238,0.245509,Normal Traffic
183,14310,10.10.0.14,9,10.10.0.6,9,UDP,185,184,1,14060,13984,0.012928,0.0128581,0.982529,0.977219,0.00689916,0.012603,0.00781775,76,0.00540541,0.309783,Normal Traffic
184,14320,10.10.0.14,9,10.10.0.7,9,UDP,131,131,0,9956,9956,0.00914804,0.00914804,0.695251,0.695251,0.00703692,0.0136725,0.00556201,76,0,0.129771,Normal Traffic
185,14295,10.10.0.14,9,10.10.0.8,9,UDP,143,140,3,10868,10640,0.0100035,0.00979363,0.760266,0.744316,0.00464371,0.00879812,0.00595453,76,0.020979,0.15,Normal Traffic
186,14370,10.10.0.14,9,10.10.0.9,9,UDP,166,165,1,12616,12540,0.0115518,0.0114823,0.87794,0.872651,0.0098088,0.0192492,0.00698121,76,0.0060241,0.10303,Normal Traffic
187,14340,10.10.0.14,9,10.10.0.11,9,UDP,157,155,2,11932,11780,0.0109484,0.0108089,0.832078,0.821478,0.00484168,0.0088785,0.00657183,76,0.0127389,0.258065,Normal Traffic
188,14310,10.10.0.14,9,10.10.0.13,9,UDP,134,133,1,10184,10108,0.00936408,0.0092942,0.71167,0.706359,0.00368086,0.00697312,0.00565087,76,0.00746269,0.0225564,Normal Traffic
189,14385,10.10.0.6,9,10.10.0.1,9,UDP,162,160,2,12312,12160,0.0112617,0.0111227,0.855892,0.845325,0.00238147,0.00425184,0.0067626,76,0.0123457,0.3,Normal Traffic
190,14000,10.10.0.6,9,10.10.0.3,9,UDP,142,140,2,10792,10640,0.0101429,0.01,0.770857,0.76,0.00163503,0.00279304,0.00608,76,0.0140845,0.257143,Normal Traffic
191,14375,10.10.0.6,9,10.10.0.7,9,UDP,160,156,4,12160,11856,0.0111304,0.0108522,0.845913,0.824765,0.00628842,0.0123509,0.00659812,76,0.025,0.0897436,Normal Traffic
192,14315,10.10.0.6,9,10.10.0.8,9,UDP,162,160,2,12312,12160,0.0113168,0.0111771,0.860077,0.849459,0.00487398,0.00944365,0.00679567,76,0.0123457,0.1625,Normal Traffic
193,13990,10.10.0.6,9,10.10.0.9,9,UDP,131,130,1,9956,9880,0.00936383,0.00929235,0.711651,0.706219,0.00353932,0.00659547,0.00564975,76,0.00763359,0.176923,Normal Traffic
194,14380,10.10.0.6,9,10.10.0.11,9,UDP,167,167,0,12692,12692,0.0116134,0.0116134,0.882615,0.882615,0.00130892,0.00178907,0.00706092,76,0,0.269461,Normal Traffic
195,14310,10.10.0.6,9,10.10.0.13,9,UDP,146,145,1,11096,11020,0.0102027,0.0101328,0.775402,0.770091,0.00604457,0.0117017,0.00616073,76,0.00684932,0.0413793,Normal Traffic
196,14310,10.10.0.6,9,10.10.0.14,9,UDP,185,184,1,14060,13984,0.012928,0.0128581,0.98253,0.977219,0.00677884,0.012568,0.00781775,76,0.00540541,0.255435,Normal Traffic
