FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
20,3.14351,192.168.0.101,9,192.168.0.14,9,UDP,56,17,39,4256,1292,17.8145,5.40796,1353.9,411.005,0.488728,0.213553,3.28804,76,0.696429,0.176471,Sybil Attack
21,3.07269,192.168.0.101,9,192.168.0.18,9,UDP,32,7,25,2432,532,10.4143,2.27813,791.488,173.138,0.673007,0.614244,1.3851,76,0.78125,0.142857,Sybil Attack
22,2.76149,192.168.0.101,9,192.168.0.20,9,UDP,80,31,49,6080,2356,28.9698,11.2258,2201.71,853.161,0.0675068,0.0819017,6.82529,76,0.6125,0.516129,Sybil Attack
23,1.83063,192.168.0.102,9,192.168.0.1,9,UDP,63,24,39,4788,1824,34.4143,13.1102,2615.49,996.376,0.0114526,0.00836661,7.97101,76,0.619048,0.541667,Sybil Attack
24,2.91206,192.168.0.102,9,192.168.0.3,9,UDP,90,41,49,6840,3116,30.906,14.0794,2348.86,1070.03,0.0180649,0.01428,8.56027,76,0.544444,0,Sybil Attack
25,2.72952,192.168.0.102,9,192.168.0.6,9,UDP,90,50,40,6840,3800,32.9728,18.3182,2505.93,1392.18,0.0613522,0.0535105,11.1375,76,0.444444,0.12,Sybil Attack
26,2.81643,192.168.0.102,9,192.168.0.7,9,UDP,90,34,56,6840,2584,31.9553,12.072,2428.61,917.473,0.0503727,0.0750411,7.33978,76,0.622222,0,Sybil Attack
27,2.91241,192.168.0.102,9,192.168.0.8,9,UDP,90,54,36,6840,4104,30.9023,18.5414,2348.57,1409.14,0.068353,0.053872,11.2732,76,0.4,0.462963,Sybil Attack
28,3.10654,192.168.0.102,9,192.168.0.9,9,UDP,90,21,69,6840,1596,28.9712,6.75994,2201.81,513.755,0.430993,0.405014,4.11004,76,0.766667,0,Sybil Attack
29,3.96295,192.168.0.102,9,192.168.0.11,9,UDP,126,43,83,9576,3268,31.7945,10.8505,2416.38,824.639,0.168747,0.264647,6.59711,76,0.65873,0,Sybil Attack
30,3.9644,192.168.0.102,9,192.168.0.13,9,UDP,112,42,70,8512,3192,28.2515,10.5943,2147.11,805.167,0.157123,0.221985,6.44133,76,0.625,0.190476,Sybil Attack
31,3.09923,192.168.0.102,9,192.168.0.14,9,UDP,56,16,40,4256,1216,18.069,5.16258,1373.25,392.356,0.341616,0.21092,3.13885,76,0.714286,0.125,Sybil Attack
32,3.07273,192.168.0.102,9,192.168.0.18,9,UDP,32,6,26,2432,456,10.4142,1.95266,791.479,148.402,0.706813,0.520888,1.18722,76,0.8125,0,Sybil Attack
33,2.76153,192.168.0.102,9,192.168.0.20,9,UDP,80,31,49,6080,2356,28.9695,11.2257,2201.68,853.151,0.0675397,0.0819016,6.82521,76,0.6125,0.516129,Sybil Attack
34,1.83067,192.168.0.103,9,192.168.0.1,9,UDP,63,23,40,4788,1748,34.4137,12.5637,2615.44,954.843,0.0111225,0.00788492,7.63875,76,0.634921,0.565217,Sybil Attack
35,2.91209,192.168.0.103,9,192.168.0.3,9,UDP,90,35,55,6840,2660,30.9056,12.0189,2348.83,913.434,0.0154793,0.0133098,7.30747,76,0.611111,0,Sybil Attack
36,2.72959,192.168.0.103,9,192.168.0.6,9,UDP,90,44,46,6840,3344,32.972,16.1196,2505.87,1225.09,0.0180273,0.0115716,9.80074,76,0.511111,0.136364,Sybil Attack
37,2.8165,192.168.0.103,9,192.168.0.7,9,UDP,90,31,59,6840,2356,31.9546,11.0066,2428.55,836.5,0.0197225,0.0147344,6.692,76,0.655556,0,Sybil Attack
38,2.91244,192.168.0.103,9,192.168.0.8,9,UDP,90,48,42,6840,3648,30.9019,16.481,2348.55,1252.56,0.0292767,0.0139028,10.0205,76,0.466667,0.479167,Sybil Attack
39,2.91278,192.168.0.103,9,192.168.0.9,9,UDP,90,16,74,6840,1216,30.8983,5.49304,2348.27,417.471,0.0376948,0.0337012,3.33977,76,0.822222,0,Sybil Attack
40,3.96298,192.168.0.103,9,192.168.0.11,9,UDP,126,37,89,9576,2812,31.7943,9.33641,2416.36,709.567,0.0302287,0.031139,5.67654,76,0.706349,0,Sybil Attack
41,3.96443,192.168.0.103,9,192.168.0.13,9,UDP,112,37,75,8512,2812,28.2512,9.33299,2147.09,709.308,0.0348171,0.0270994,5.67446,76,0.669643,0.189189,Sybil Attack
42,1.81211,192.168.0.103,9,192.168.0.14,9,UDP,56,11,45,4256,836,30.9033,6.07029,2348.65,461.342,0.0257244,0.022093,3.69073,76,0.803571,0.181818,Sybil Attack
43,0.912429,192.168.0.103,9,192.168.0.18,9,UDP,32,3,29,2432,228,35.0712,3.28793,2665.41,249.882,0.0118763,0.000631934,1.99906,76,0.90625,0,Sybil Attack
44,2.76156,192.168.0.103,9,192.168.0.20,9,UDP,80,28,52,6080,2128,28.9691,10.1392,2201.65,770.579,0.0335171,0.0155078,6.16463,76,0.65,0.571429,Sybil Attack
45,1.8307,192.168.0.104,9,192.168.0.1,9,UDP,63,23,40,4788,1748,34.4131,12.5635,2615.39,954.826,0.0111618,0.00788217,7.63861,76,0.634921,0.565217,Sybil Attack
46,2.92578,192.168.0.104,9,192.168.0.3,9,UDP,90,36,54,6840,2736,30.761,12.3044,2337.84,935.135,0.0213936,0.0133168,7.48108,76,0.6,0,Sybil Attack
47,2.72966,192.168.0.104,9,192.168.0.6,9,UDP,90,44,46,6840,3344,32.9712,16.1193,2505.81,1225.06,0.0185285,0.0122805,9.8005,76,0.511111,0.136364,Sybil Attack
48,2.81656,192.168.0.104,9,192.168.0.7,9,UDP,90,31,59,6840,2356,31.9538,11.0063,2428.49,836.481,0.0197632,0.0147288,6.69184,76,0.655556,0,Sybil Attack
49,2.91247,192.168.0.104,9,192.168.0.8,9,UDP,90,49,41,6840,3724,30.9016,16.8242,2348.52,1278.64,0.0297038,0.0136178,10.2291,76,0.455556,0.510204,Sybil Attack
50,2.91281,192.168.0.104,9,192.168.0.9,9,UDP,90,16,74,6840,1216,30.898,5.49297,2348.24,417.466,0.0377383,0.0336885,3.33973,76,0.822222,0,Sybil Attack
51,3.96301,192.168.0.104,9,192.168.0.11,9,UDP,126,37,89,9576,2812,31.794,9.33633,2416.34,709.561,0.0302771,0.0311372,5.67649,76,0.706349,0,Sybil Attack
52,3.96447,192.168.0.104,9,192.168.0.13,9,UDP,112,37,75,8512,2812,28.251,9.33291,2147.07,709.301,0.0349114,0.0271727,5.67441,76,0.669643,0.189189,Sybil Attack
53,1.81214,192.168.0.104,9,192.168.0.14,9,UDP,56,11,45,4256,836,30.9027,6.07017,2348.6,461.333,0.0257568,0.022093,3.69066,76,0.803571,0.181818,Sybil Attack
54,0.912465,192.168.0.104,9,192.168.0.18,9,UDP,32,3,29,2432,228,35.0698,3.2878,2665.31,249.873,0.0119122,0.000631934,1.99898,76,0.90625,0,Sybil Attack
55,2.7616,192.168.0.104,9,192.168.0.20,9,UDP,80,28,52,6080,2128,28.9688,10.1391,2201.63,770.569,0.0335526,0.0155083,6.16455,76,0.65,0.571429,Sybil Attack
262,3.62121,192.168.0.100,9,192.168.0.2,9,UDP,117,53,64,8892,4028,32.3096,14.636,2455.53,1112.33,0.0237061,0.0285784,8.89868,76,0.547009,0.207547,Sybil Attack
263,3.60243,192.168.0.100,9,192.168.0.5,9,UDP,81,33,48,6156,2508,22.4848,9.16049,1708.85,696.197,0.0135557,0.0143216,5.56958,76,0.592593,0,Sybil Attack
264,3.60161,192.168.0.100,9,192.168.0.10,9,UDP,117,81,36,8892,6156,32.4854,22.4899,2468.89,1709.23,0.0461304,0.0450996,13.6739,76,0.307692,0.111111,Sybil Attack
265,4.50442,192.168.0.100,9,192.168.0.16,9,UDP,96,18,78,7296,1368,21.3124,3.99608,1619.74,303.702,0.055291,0.0590986,2.42961,76,0.8125,0.111111,Sybil Attack
266,3.64294,192.168.0.100,9,192.168.0.19,9,UDP,104,60,44,7904,4560,28.5484,16.4702,2169.68,1251.74,0.040797,0.0338121,10.0139,76,0.423077,0.466667,Sybil Attack
267,3.62124,192.168.0.101,9,192.168.0.2,9,UDP,117,53,64,8892,4028,32.3093,14.6359,2455.51,1112.32,0.0238799,0.0285785,8.8986,76,0.547009,0.207547,Sybil Attack
268,3.60246,192.168.0.101,9,192.168.0.5,9,UDP,81,33,48,6156,2508,22.4846,9.16041,1708.83,696.191,0.0141526,0.0146883,5.56953,76,0.592593,0,Sybil Attack
269,3.60165,192.168.0.101,9,192.168.0.10,9,UDP,117,81,36,8892,6156,32.4851,22.4897,2468.87,1709.22,0.0461759,0.0450983,13.6737,76,0.307692,0.111111,Sybil Attack
270,4.50445,192.168.0.101,9,192.168.0.16,9,UDP,96,18,78,7296,1368,21.3123,3.99605,1619.73,303.7,0.0553256,0.059104,2.4296,76,0.8125,0.111111,Sybil Attack
271,3.64297,192.168.0.101,9,192.168.0.19,9,UDP,104,60,44,7904,4560,28.5481,16.4701,2169.66,1251.73,0.0409758,0.03353,10.0138,76,0.423077,0.466667,Sybil Attack
272,3.62128,192.168.0.102,9,192.168.0.2,9,UDP,117,53,64,8892,4028,32.309,14.6357,2455.49,1112.31,0.0239204,0.0285773,8.89852,76,0.547009,0.207547,Sybil Attack
273,3.60249,192.168.0.102,9,192.168.0.5,9,UDP,81,33,48,6156,2508,22.4844,9.16032,1708.82,696.185,0.0141954,0.0146734,5.56948,76,0.592593,0,Sybil Attack
274,3.60168,192.168.0.102,9,192.168.0.10,9,UDP,117,79,38,8892,6004,32.4848,21.9342,2468.85,1667,0.0366696,0.0257555,13.336,76,0.324786,0.113924,Sybil Attack
275,4.50448,192.168.0.102,9,192.168.0.16,9,UDP,96,18,78,7296,1368,21.3121,3.99602,1619.72,303.697,0.0553603,0.0591095,2.42958,76,0.8125,0.111111,Sybil Attack
276,3.643,192.168.0.102,9,192.168.0.19,9,UDP,104,59,45,7904,4484,28.5479,16.1954,2169.64,1230.85,0.0320394,0.0160994,9.84682,76,0.432692,0.474576,Sybil Attack
277,3.62131,192.168.0.103,9,192.168.0.2,9,UDP,117,51,66,8892,3876,32.3087,14.0833,2455.46,1070.33,0.0239302,0.0287494,8.56265,76,0.564103,0.215686,Sybil Attack
278,3.60253,192.168.0.103,9,192.168.0.5,9,UDP,81,33,48,6156,2508,22.4842,9.16024,1708.8,696.178,0.0142381,0.0146584,5.56943,76,0.592593,0,Sybil Attack
279,3.60171,192.168.0.103,9,192.168.0.10,9,UDP,117,76,41,8892,5776,32.4845,21.1011,2468.83,1603.68,0.0356255,0.0266854,12.8295,76,0.350427,0.118421,Sybil Attack
280,4.50452,192.168.0.103,9,192.168.0.16,9,UDP,96,18,78,7296,1368,21.3119,3.99599,1619.71,303.695,0.0553949,0.059115,2.42956,76,0.8125,0.111111,Sybil Attack
281,3.64304,192.168.0.103,9,192.168.0.19,9,UDP,104,58,46,7904,4408,28.5476,15.9208,2169.62,1209.98,0.0318727,0.0162502,9.67984,76,0.442308,0.482759,Sybil Attack
282,3.62135,192.168.0.104,9,192.168.0.2,9,UDP,117,51,66,8892,3876,32.3084,14.0832,2455.44,1070.32,0.0241261,0.0287478,8.56256,76,0.564103,0.215686,Sybil Attack
283,3.60256,192.168.0.104,9,192.168.0.5,9,UDP,81,33,48,6156,2508,22.484,9.16015,1708.78,696.171,0.0142836,0.0146438,5.56937,76,0.592593,0,Sybil Attack
284,3.60175,192.168.0.104,9,192.168.0.10,9,UDP,117,76,41,8892,5776,32.4842,21.1009,2468.8,1603.67,0.0357188,0.0266858,12.8293,76,0.350427,0.118421,Sybil Attack
285,4.50455,192.168.0.104,9,192.168.0.16,9,UDP,96,18,78,7296,1368,21.3118,3.99596,1619.69,303.693,0.0554318,0.0591192,2.42954,76,0.8125,0.111111,Sybil Attack
286,3.64307,192.168.0.104,9,192.168.0.19,9,UDP,104,58,46,7904,4408,28.5473,15.9206,2169.6,1209.97,0.0319121,0.0162515,9.67974,76,0.442308,0.482759,Sybil Attack
319,3.60373,192.168.0.100,9,192.168.0.4,9,UDP,117,58,59,8892,4408,32.4664,16.0944,2467.44,1223.18,0.0483245,0.0514455,9.78542,76,0.504274,0.568966,Sybil Attack
320,1.8946,192.168.0.100,9,192.168.0.15,9,UDP,56,33,23,4256,2508,29.5578,17.418,2246.39,1323.77,0.0835434,0.0911597,10.5901,76,0.410714,0.0606061,Sybil Attack
321,1.86473,192.168.0.100,9,192.168.0.17,9,UDP,56,28,28,4256,2128,30.0311,15.0155,2282.36,1141.18,0.0428627,0.0348447,9.12945,76,0.5,0.178571,Sybil Attack
322,3.60376,192.168.0.101,9,192.168.0.4,9,UDP,117,58,59,8892,4408,32.4661,16.0943,2467.42,1223.17,0.0483607,0.0514427,9.78533,76,0.504274,0.568966,Sybil Attack
323,1.89466,192.168.0.101,9,192.168.0.15,9,UDP,56,33,23,4256,2508,29.5567,17.4174,2246.31,1323.72,0.084145,0.0914919,10.5898,76,0.410714,0.0606061,Sybil Attack
324,1.86477,192.168.0.101,9,192.168.0.17,9,UDP,56,28,28,4256,2128,30.0306,15.0153,2282.32,1141.16,0.0429541,0.0348447,9.12929,76,0.5,0.178571,Sybil Attack
325,3.6038,192.168.0.102,9,192.168.0.4,9,UDP,117,57,60,8892,4332,32.4658,15.8167,2467.4,1202.07,0.0490249,0.0518983,9.61653,76,0.512821,0.561404,Sybil Attack
326,1.89473,192.168.0.102,9,192.168.0.15,9,UDP,56,33,23,4256,2508,29.5557,17.4168,2246.23,1323.67,0.0841847,0.0915066,10.5894,76,0.410714,0.0606061,Sybil Attack
327,1.8648,192.168.0.102,9,192.168.0.17,9,UDP,56,28,28,4256,2128,30.03,15.015,2282.28,1141.14,0.0432209,0.0343769,9.12913,76,0.5,0.178571,Sybil Attack
328,3.60383,192.168.0.103,9,192.168.0.4,9,UDP,117,57,60,8892,4332,32.4655,15.8165,2467.38,1202.06,0.0489586,0.0524437,9.61644,76,0.512821,0.561404,Sybil Attack
329,1.89479,192.168.0.103,9,192.168.0.15,9,UDP,56,29,27,4256,2204,29.5547,15.3051,2246.16,1163.19,0.0574883,0.0383638,9.30551,76,0.482143,0.0344828,Sybil Attack
330,1.86483,192.168.0.103,9,192.168.0.17,9,UDP,56,28,28,4256,2128,30.0295,15.0148,2282.24,1141.12,0.0449544,0.0332544,9.12897,76,0.5,0.178571,Sybil Attack
331,3.60386,192.168.0.104,9,192.168.0.4,9,UDP,117,57,60,8892,4332,32.4652,15.8164,2467.35,1202.04,0.0489958,0.0524383,9.61635,76,0.512821,0.561404,Sybil Attack
332,1.89486,192.168.0.104,9,192.168.0.15,9,UDP,56,29,27,4256,2204,29.5537,15.3046,2246.08,1163.15,0.0575501,0.0384225,9.30518,76,0.482143,0.0344828,Sybil Attack
333,1.86487,192.168.0.104,9,192.168.0.17,9,UDP,56,28,28,4256,2128,30.0289,15.0145,2282.2,1141.1,0.0450225,0.0332544,9.12879,76,0.5,0.178571,Sybil Attack
334,3.90354,192.168.0.100,9,192.168.0.12,9,UDP,80,47,33,6080,3572,20.4942,12.0404,1557.56,915.067,0.100382,0.0900148,7.32053,76,0.4125,0.297872,Sybil Attack
335,2.91625,192.168.0.101,9,192.168.0.12,9,UDP,80,46,34,6080,3496,27.4325,15.7737,2084.87,1198.8,0.0438752,0.0378931,9.59039,76,0.425,0.282609,Sybil Attack
336,2.91632,192.168.0.102,9,192.168.0.12,9,UDP,80,46,34,6080,3496,27.4318,15.7733,2084.82,1198.77,0.0440245,0.0378874,9.59017,76,0.425,0.282609,Sybil Attack
337,2.91639,192.168.0.103,9,192.168.0.12,9,UDP,80,46,34,6080,3496,27.4312,15.773,2084.77,1198.74,0.0440631,0.0378817,9.58995,76,0.425,0.282609,Sybil Attack
338,2.91645,192.168.0.104,9,192.168.0.12,9,UDP,80,46,34,6080,3496,27.4306,15.7726,2084.72,1198.72,0.0441501,0.0378756,9.58973,76,0.425,0.282609,Sybil Attack
399,60.0041,192.168.0.4,9,192.168.0.2,9,UDP,6,6,0,456,456,0.0999932,0.0999932,7.59948,7.59948,0.00354778,0.00211919,0.0607959,76,0,1.33333,Normal Traffic
400,180,192.168.0.4,9,192.168.0.5,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000117593,6.68255e-05,0.0641778,76,0,0,Normal Traffic
401,100.001,192.168.0.4,9,192.168.0.10,9,UDP,11,10,1,836,760,0.109999,0.0999994,8.35995,7.59996,0.00280068,0.00464031,0.0607997,76,0.0909091,0.7,Normal Traffic
402,180,192.168.0.7,9,192.168.0.1,9,UDP,19,18,1,1444,1368,0.105556,0.1,8.02222,7.6,7.48323e-05,2.158e-06,0.0608,76,0.0526316,0,Normal Traffic
403,180,192.168.0.7,9,192.168.0.2,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.00101604,0.0014404,0.0641777,76,0,0.105263,Normal Traffic
404,180.001,192.168.0.7,9,192.168.0.3,9,UDP,19,18,1,1444,1368,0.105555,0.0999997,8.0222,7.59998,0.00212979,0.00319936,0.0607998,76,0.0526316,0.0555556,Normal Traffic
405,180.001,192.168.0.7,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.00178125,0.00218612,0.0641775,76,0,0.210526,Normal Traffic
406,180.001,192.168.0.7,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.00150216,0.00122237,0.0641774,76,0,0,Normal Traffic
407,180.001,192.168.0.7,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.00174876,0.00123106,0.0641773,76,0,0,Normal Traffic
408,150.011,192.168.0.7,9,192.168.0.10,9,UDP,15,13,2,1140,988,0.0999926,0.0866602,7.59944,6.58618,0.00364076,0.00258873,0.0526894,76,0.133333,0.538462,Normal Traffic
409,180.002,192.168.0.7,9,192.168.0.11,9,UDP,19,9,10,1444,684,0.105555,0.0499996,8.02215,3.79997,0.00330594,0.00189511,0.0303997,76,0.526316,0,Normal Traffic
410,180,192.168.0.10,9,192.168.0.2,9,UDP,19,17,2,1444,1292,0.105556,0.0944444,8.02222,7.17777,0.000656358,0.00116234,0.0574222,76,0.105263,0,Normal Traffic
411,110.001,192.168.0.10,9,192.168.0.3,9,UDP,12,10,2,912,760,0.10909,0.0909084,8.29084,6.90904,0.00893249,0.00722613,0.0552723,76,0.166667,1.7,Normal Traffic
412,100.013,192.168.0.10,9,192.168.0.4,9,UDP,11,9,2,836,684,0.109986,0.0899887,8.35895,6.83914,0.00300264,0.00377112,0.0547131,76,0.181818,0.555556,Normal Traffic
413,50.4001,192.168.0.10,9,192.168.0.5,9,UDP,8,6,2,608,456,0.15873,0.119047,12.0635,9.04761,0.0685746,0.0691577,0.0723808,76,0.25,0.5,Normal Traffic
414,110.029,192.168.0.10,9,192.168.0.6,9,UDP,11,7,4,836,532,0.099974,0.0636198,7.59803,4.83511,0.0831025,0.153404,0.0386809,76,0.363636,2.14286,Normal Traffic
415,160.001,192.168.0.10,9,192.168.0.7,9,UDP,15,14,1,1140,1064,0.0937496,0.0874997,7.12497,6.64997,0.07244,0.13912,0.0531998,76,0.0666667,0.357143,Normal Traffic
416,80.0012,192.168.0.10,9,192.168.0.8,9,UDP,7,5,2,532,380,0.0874987,0.0624991,6.6499,4.74993,0.0137121,0.00739133,0.0379994,76,0.285714,1.8,Normal Traffic
417,180.016,192.168.0.10,9,192.168.0.9,9,UDP,17,8,9,1292,608,0.094436,0.0444405,7.17714,3.37748,0.0171094,0.0191675,0.0270198,76,0.529412,2.25,Normal Traffic
418,170,192.168.0.10,9,192.168.0.11,9,UDP,19,17,1,1444,1292,0.111764,0.0999998,8.4941,7.59998,0.0276883,0.0507983,0.0607999,76,0.0526316,0.352941,Normal Traffic
419,180,192.168.0.9,9,192.168.0.1,9,UDP,19,18,1,1444,1368,0.105556,0.1,8.02222,7.6,0.000262989,0.000375833,0.0608,76,0.0526316,0.0555556,Normal Traffic
420,180,192.168.0.9,9,192.168.0.2,9,UDP,19,10,9,1444,760,0.105555,0.0555555,8.02221,4.22221,0.00175345,0.00102908,0.0337777,76,0.473684,0.2,Normal Traffic
421,180.001,192.168.0.9,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.0018898,0.00297179,0.0641776,76,0,0.263158,Normal Traffic
422,180.001,192.168.0.9,9,192.168.0.6,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02219,8.02219,0.000632221,0.000183487,0.0641775,76,0,0.0526316,Normal Traffic
423,180.001,192.168.0.9,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.00107207,0.000342811,0.0641774,76,0,0,Normal Traffic
424,180.001,192.168.0.9,9,192.168.0.8,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02217,8.02217,0.00112956,0.000221383,0.0641773,76,0,0,Normal Traffic
425,160.001,192.168.0.9,9,192.168.0.10,9,UDP,17,12,4,1292,912,0.106249,0.0749994,8.07493,5.69995,0.00202493,0.00138104,0.0455996,76,0.235294,1.16667,Normal Traffic
426,180.002,192.168.0.9,9,192.168.0.11,9,UDP,19,17,2,1444,1292,0.105555,0.0944435,8.02214,7.17771,0.00211329,0.00117029,0.0574217,76,0.105263,0.0588235,Normal Traffic
427,60.3916,192.168.0.5,9,192.168.0.2,9,UDP,7,5,2,532,380,0.11591,0.082793,8.80918,6.29227,0.0783737,0.0782984,0.0503382,76,0.285714,0.6,Normal Traffic
428,180,192.168.0.5,9,192.168.0.4,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000818658,0.000726949,0.0641778,76,0,0,Normal Traffic
429,70.0041,192.168.0.5,9,192.168.0.10,9,UDP,8,8,0,608,608,0.114279,0.114279,8.68521,8.68521,0.00199117,0.0027383,0.0694817,76,0,0.25,Normal Traffic
430,1,192.168.0.5,9,192.168.0.11,9,UDP,1,0,1,76,0,1,0,76,0,0,0,0,76,1,0,Normal Traffic
431,180,192.168.0.8,9,192.168.0.1,9,UDP,19,19,0,1444,1444,0.105556,0.105556,8.02222,8.02222,0.000215236,0.000279815,0.0641778,76,0,0.0526316,Normal Traffic
432,180.001,192.168.0.8,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.0222,8.0222,0.00103501,0.00131215,0.0641776,76,0,0.210526,Normal Traffic
433,180.001,192.168.0.8,9,192.168.0.6,9,UDP,19,9,10,1444,684,0.105555,0.0499998,8.02219,3.79998,0.000687604,0.000192249,0.0303999,76,0.526316,0,Normal Traffic
434,180.001,192.168.0.8,9,192.168.0.7,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02218,8.02218,0.000708489,0.000134319,0.0641774,76,0,0,Normal Traffic
435,180.001,192.168.0.8,9,192.168.0.9,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02216,8.02216,0.000984847,0.000173138,0.0641773,76,0,0,Normal Traffic
436,80.0007,192.168.0.8,9,192.168.0.10,9,UDP,7,4,3,532,304,0.0874993,0.0499996,6.64994,3.79997,0.000807981,0.000198216,0.0303997,76,0.428571,1,Normal Traffic
437,180.002,192.168.0.8,9,192.168.0.11,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02215,8.02215,0.00151244,0.000666293,0.0641772,76,0,0.105263,Normal Traffic
438,180,192.168.0.2,9,192.168.0.3,9,UDP,19,19,0,1444,1444,0.105555,0.105555,8.02221,8.02221,0.00240327,0.00409648,0.0641776,76,0,0.473684,Normal Traffic
