FlowID,FlowDuration/s,SrcAddr,SrcPort,DstAddr,DstPort,Protocol,TxPackets,RxPackets,LostPackets,TxBytes,RxBytes,TxPacketRate/s,RxPacketRate/s,TxByteRate/s,RxByteRate/s,MeanDelay/s,MeanJitter/s,Throughput/Kbps,MeanPacketSize,PacketDropRate,AverageHopCount,label
1,7.03666,192.168.0.100,9,192.168.0.18,9,UDP,234,184,50,17784,13984,33.2544,26.1488,2527.34,1987.31,0.0822069,0.0820827,15.8985,76,0.213675,0.804348,Sybil Attack
2,7.03669,192.168.0.101,9,192.168.0.18,9,UDP,234,181,53,17784,13756,33.2543,25.7223,2527.32,1954.9,0.0787948,0.081647,15.6392,76,0.226496,0.79558,Sybil Attack
3,7.03673,192.168.0.102,9,192.168.0.18,9,UDP,234,179,55,17784,13604,33.2541,25.438,2527.31,1933.29,0.0704411,0.0647522,15.4663,76,0.235043,0.798883,Sybil Attack
4,7.03676,192.168.0.103,9,192.168.0.18,9,UDP,234,166,68,17784,12616,33.254,23.5904,2527.3,1792.87,0.039487,0.0140408,14.343,76,0.290598,0.783133,Sybil Attack
5,7.03679,192.168.0.104,9,192.168.0.18,9,UDP,234,166,68,17784,12616,33.2538,23.5903,2527.29,1792.86,0.0395424,0.0140432,14.3429,76,0.290598,0.783133,Sybil Attack
69,8.9364,192.168.0.100,9,192.168.0.3,9,UDP,294,261,33,22344,19836,32.8991,29.2064,2500.33,2219.68,0.0552296,0.047409,17.7575,76,0.112245,0.206897,Sybil Attack
70,6.9078,192.168.0.100,9,192.168.0.6,9,UDP,224,175,49,17024,13300,32.4271,25.3337,2464.46,1925.36,0.0591147,0.0522064,15.4029,76,0.21875,0.211429,Sybil Attack
71,5.03437,192.168.0.100,9,192.168.0.8,9,UDP,169,139,30,12844,10564,33.5692,27.6102,2551.26,2098.37,0.0714113,0.0673045,16.787,76,0.177515,0.201439,Sybil Attack
72,8.93647,192.168.0.101,9,192.168.0.3,9,UDP,294,261,33,22344,19836,32.8989,29.2062,2500.32,2219.67,0.0553287,0.0474034,17.7573,76,0.112245,0.206897,Sybil Attack
73,6.90783,192.168.0.101,9,192.168.0.6,9,UDP,224,175,49,17024,13300,32.427,25.3336,2464.45,1925.35,0.0592473,0.0523933,15.4028,76,0.21875,0.211429,Sybil Attack
74,5.03441,192.168.0.101,9,192.168.0.8,9,UDP,169,138,31,12844,10488,33.569,27.4114,2551.24,2083.26,0.070021,0.0678835,16.6661,76,0.183432,0.195652,Sybil Attack
75,8.93654,192.168.0.102,9,192.168.0.3,9,UDP,294,259,35,22344,19684,32.8987,28.9821,2500.3,2202.64,0.048111,0.0335101,17.6211,76,0.119048,0.200772,Sybil Attack
76,6.90787,192.168.0.102,9,192.168.0.6,9,UDP,224,175,49,17024,13300,32.4268,25.3334,2464.44,1925.34,0.059285,0.0523946,15.4027,76,0.21875,0.211429,Sybil Attack
77,5.03444,192.168.0.102,9,192.168.0.8,9,UDP,169,138,31,12844,10488,33.5688,27.4112,2551.23,2083.25,0.0659517,0.059633,16.666,76,0.183432,0.188406,Sybil Attack
78,8.9366,192.168.0.103,9,192.168.0.3,9,UDP,294,250,44,22344,19000,32.8984,27.9748,2500.28,2126.09,0.0458147,0.0308519,17.0087,76,0.14966,0.212,Sybil Attack
